시도명,시군구명,도로명,지정사유,지정년도,도로폭,도로연장,도로차로수,보차분리여부,시작점위도,시작점경도,종료점위도,종료점경도,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
16,거제시,없음,,,3,0.03,1,N,34.896849,128.688479,34.897347,128.689026,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
01,서대문구,가재울로8길,,,04,56,01,N,37.576800,126.923420,37.577290,126.923420,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,가재울로6길,,,04,68,01,N,37.576960,126.924510,37.576500,126.924050,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,홍제천로,,,04,785,01,N,37.569380,126.919170,37.575040,126.926590,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,홍제천로4길,,,04,240,01,N,37.574530,126.927010,37.573570,126.924810,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,홍제천로2길,,,04,677,01,N,37.573140,126.924150,37.569100,126.919110,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,연희맛로,,,04,95,01,N,37.566140,126.928650,37.566700,126.927970,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,연희맛로,,,04,97,01,N,37.567300,126.928740,37.566740,126.929450,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,연희맛로,,,04,190,01,N,37.566440,126.928390,37.567580,126.929840,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,홍제천로,,,08,485,02,Y,37.575220,126.926820,37.577510,126.931200,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,홍제천로,,,04,453,01,Y,37.577740,126.931690,37.579570,126.935830,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,연희로,,,04,415,01,Y,37.580270,126.935960,37.578580,126.931780,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,모래내로,,,04,99,01,N,37.579860,126.934050,37.580560,126.934620,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,모래내로,,,04,200,01,N,37.581060,126.934830,37.580920,126.932870,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,연희로,,,04,70,01,N,37.580380,126.936350,37.580900,126.936710,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,증가로8길,,,04,252,01,N,37.578740,126.925750,37.580220,126.927990,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,증가로6길,,,04,180,01,N,37.579400,126.926890,37.578000,126.928140,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,증가로6길,,,04,180,01,N,37.577670,126.927520,37.578370,126.926940,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,증가로4길,,,04,310,01,Y,37.578390,126.929800,37.577150,126.926660,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,포방터길,,,04,200,01,Y,37.598180,126.949030,37.596990,126.950480,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,세검정로3길,,,04,323,01,N,37.593990,126.947430,37.591970,126.944800,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,세무서5길,,,04,195,01,N,37.591630,126.944820,37.590370,126.946150,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,통일로40길,,,04,110,01,N,37.591100,126.945240,37.590480,126.944290,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,세무서3길,,,04,165,01,N,37.590440,126.944290,37.589370,126.945500,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,통일로,,,04,87,01,Y,37.568410,126.963880,37.567970,126.963220,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,충정로11길,,,04,150,01,N,37.565650,126.966100,37.565510,126.964570,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,경기대로7길,,,04,300,01,N,37.564360,126.959230,37.563080,126.961990,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,충정로,,,04,105,01,N,37.562070,126.961890,37.562200,126.963080,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,북아현로14길,,,04,365,01,N,37.562590,126.955630,37.564280,126.958840,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,북아현로11가길,,,04,230,01,Y,37.563990,126.953340,37.562110,126.955130,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
09,양평군,양평장터길,주민편의,2018,5,220,1,Y,37.491811,127.489711,37.491111,127.492111,X,양평군,031-770-3755,2020-03-01,4170000,경기도 양평군
09,양평군,관문길8번길,주민편의,2017,5,90,1,N,37.491111,127.496111,37.491411,127.497311,X,양평군,031-770-3755,2020-03-01,4170000,경기도 양평군
09,양평군,시민로39번길,주민편의,2017,5,160,1,N,37.490511,127.496111,37.491611,127.495711,X,양평군,031-770-3755,2020-03-01,4170000,경기도 양평군
09,양평군,다문중앙2길,주민편의,2017,5,230,1,Y,37.484911,127.592111,37.486311,127.593811,X,양평군,031-770-3755,2020-03-01,4170000,경기도 양평군
09,양평군,양평시장길17번길,주민편의,2016,5,200,1,N,37.489411,127.491111,37.491311,127.492411,X,양평군,031-770-3755,2020-03-01,4170000,경기도 양평군
09,양평군,양평시장길,주민편의,2016,5,400,1,N,37.491711,127.489511,37.489511,127.492911,X,양평군,031-770-3755,2020-03-01,4170000,경기도 양평군
09,양평군,이면도로,주민편의,2016,5,310,1,N,37.496211,127.513111,37.495911,127.512411,X,양평군,031-770-3755,2020-03-01,4170000,경기도 양평군
서울특별시,강서구,강서로,,,4,20,1,N,37.531722,126.846635,37.531601,126.846334,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,화곡로26가길,,,5.5,330,1,N,37.540833,126.839936,37.539901,126.836465,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로31길,,,5.5,380,1,N,37.538421,126.836801,37.540120,126.840521,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로17가길,,,5.5,403,1,N,37.532705,126.844018,37.535919,126.842059,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,가로공원로80길,,,5.5,440,1,N,37.533630,126.840818,37.537195,126.838661,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,가로공원로84길,,,7.5,587,1,N,37.537427,126.840049,37.532561,126.842217,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,가로공원로72길,,,5.5,208,1,N,37.536633,126.834832,37.534932,126.835871,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,화곡로24길,,,5.5,140,1,N,37.540193,126.840518,37.541337,126.839644,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,화곡로24길,,,7.5,130,1,Y,37.538751,126.839234,37.537702,126.839873,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,화곡로24길,,,7.5,248,1,Y,37.540901,126.838027,37.538840,126.839184,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로49길,,,5.5,130,1,N,37.535790,126.855076,37.535219,126.853797,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로44길,,,5.5,185,1,N,37.529720,126.856700,37.531402,126.856356,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로10길,,,5.5,580,1,N,37.531192,126.857966,37.530428,126.851515,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로38길,,,5.5,185,1,N,37.531191,126.854828,37.529521,126.855149,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로36길,,,5.5,185,1,N,37.529373,126.853991,37.531059,126.853664,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로10길,,,5.5,185,1,N,37.530951,126.852812,37.529263,126.853150,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로5라길,,,5.5,580,1,N,37.529573,126.851690,37.530385,126.858121,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로31다길,,,7.5,220,1,Y,37.533535,126.853772,37.533392,126.851250,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로31가길,,,7.5,190,1,Y,37.531827,126.851360,37.532068,126.853472,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로13자길,,,5.5,130,1,N,37.537034,126.853870,37.536145,126.853017,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,화곡로21길,,,9,450,1,N,37.544703,126.836119,37.540700,126.836846,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,화곡로15길,,,7.5,550,1,N,37.539911,126.833857,37.544700,126.835696,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로35길,,,5.5,445,1,N,37.542318,126.833028,37.543115,126.838853,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로45다길,,,5.5,340,1,N,37.544780,126.835002,37.547875,126.834905,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로45다길,,,5.5,250,1,N,37.544694,126.834997,37.542483,126.834239,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로41길,,,5.5,100,1,Y,37.545079,126.835951,37.545076,126.835915,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로8길,,,7.5,300,1,N,37.530845,126.858133,37.531472,126.863735,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,등촌로13바길,,,5.5,305,1,N,37.537066,126.857156,37.534921,126.859305,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
16,거제시,기성로6길,,,3,0.11,1,N,34.850594,128.590631,34.851176,128.589554,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,옥수로4길,,,3,1.83,1,N,34.875767,128.729213,34.880317,128.734684,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,옥수로3길,,,3,0.43,1,N,34.875151,128.730151,34.874275,128.729479,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,흥남길,,,3,0.78,1,N,34.960109,128.712175,34.957111,128.713175,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,없음,,,3,0.29,1,N,34.899575,128.581841,34.899934,128.581742,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,없음,,,3,0.08,1,N,34.895573,128.582078,34.894928,128.584653,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,없음,,,3,0.05,1,N,34.890547,128.620061,34.890708,128.620566,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,장평1로1길,,,3,1.4,1,N,34.891776,128.614333,34.894296,128.615434,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,장평로1길,,,3,2.25,1,N,34.889311,128.614695,34.890604,128.610243,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,중곡2로2길,,,3,2.19,1,N,34.893139,128.629889,34.895342,128.625981,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,옥포로14길,,,3,0.12,1,N,34.892553,128.692736,34.892334,128.691321,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,국산6길,,,3,0.79,1,N,34.897926,128.694931,34.897154,128.692614,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,옥포로7길,,,3,0.69,1,N,34.890028,128.691337,34.888167,128.693646,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,옥포대첩로6길,,,3,1.57,1,N,34.893564,128.693963,34.890121,128.692052,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,옥포로18길,,,3,0.79,1,N,34.893071,128.691104,34.890078,128.691259,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
광주광역시,북구,금재로 73번길,교행불가,,8,300,1,N,35.156300,126.911300,35.157200,126.909900,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,독립로 237번길,교행불가,,8,300,1,N,35.153000,126.909100,35.154600,126.906500,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,천변우로,교행불가,,18,750,4,Y,35.115400,126.902400,35.159900,126.896200,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,금호로,교행불가,,9,320,2,Y,35.172800,126.889400,35.175200,126.886900,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,금호로,교행불가,,11,540,2,Y,35.175300,126.886900,35.175200,126.881700,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,설죽로,교행불가,,9.5,50,2,N,35.187300,126.899600,35.187600,126.898700,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,천지인로,교행불가,,22,240,5,Y,35.184400,126.901500,35.184600,126.898800,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,천지인로,교행불가,,19,410,5,Y,35.184200,126.906100,35.184500,126.901500,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,문화소통로,교행불가,,19,450,4,Y,35.183800,126.898800,35.183600,126.904000,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,당뫼로,교행불가,,10,210,2,Y,35.168200,126.913900,35.166300,126.913100,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,용주로 30번길,교행불가,,3.5,150,1,N,35.182400,126.904600,35.183000,126.906000,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,향토문화로,교행불가,,5,110,1,Y,35.173400,126.913500,35.172500,126.914000,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,당뫼로,교행불가,,10,170,2,Y,35.170100,126.914700,35.168400,126.914000,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,향토문화로,교행불가,,6,300,1,Y,35.167500,126.917000,35.170100,126.914800,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
광주광역시,북구,비엔날레로 42번길,교행불가,,7.5,135,1,N,35.176000,126.888300,35.175100,126.889400,,광주광역시북구,062-410-8932,2020-06-19,3620000,광주광역시 북구
9,오산시,대원로15번길,,,8,276,1,N,37.146402,127.070103,37.148872,127.070173,,경기도 오산시,031-8036-7729,2020-05-29,4000000,경기도 오산시
9,오산시,대원로 29번길,,,8,272,1,N,37.148829,127.071684,37.146364,127.071604,,경기도 오산시,031-8036-7729,2020-05-29,4000000,경기도 오산시
9,오산시,대원로 39번길,,,6,273,1,N,37.146345,127.072722,37.148801,127.072791,,경기도 오산시,031-8036-7729,2020-05-29,4000000,경기도 오산시
9,오산시,성호새싹길,,,8,722,1,Y,37.148882,127.070172,37.151096,127.070236,,경기도 오산시,031-8036-7729,2020-05-29,4000000,경기도 오산시
9,오산시,성호대로93번길,,,8,754,1,Y,37.155588,127.071678,37.148832,127.071685,,경기도 오산시,031-8036-7729,2020-05-29,4000000,경기도 오산시
9,오산시,성호대로93번길,,,6,31,1,Y,37.149926,127.072485,37.149924,127.072851,,경기도 오산시,031-8036-7729,2020-05-29,4000000,경기도 오산시
9,오산시,성호대로,,,6,125,1,Y,37.148807,127.072491,37.149934,127.072481,,경기도 오산시,031-8036-7729,2020-05-29,4000000,경기도 오산시
9,오산시,경기대로281,,,6,500,1,N,37.149928,127.072845,37.154451,127.072957,,경기도 오산시,031-8036-7729,2020-05-29,4000000,경기도 오산시
16,거제시,고현로11길,,,3,0.275,1,N,34.889876,128.624047,34.887636,128.625258,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,없음,,,3,0.348,1,N,34.865019,128.637400,34.863912,128.633948,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,없음,,,3,0.33,1,Y,34.863646,128.633926,34.864510,128.637420,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
16,거제시,없음,,,3,0.07,1,N,34.867821,128.688591,34.867664,128.687123,,거제시,055-639-4563,2019-10-22,5370000,경상남도 거제시
서울특별시,강서구,공항대로36가길,,,5.5,105,1,N,37.553075,126.835640,37.553183,126.834427,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로,,,5.5,150,1,N,37.549366,126.835042,37.550744,126.835020,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,금낭화로,,,10,95,1,Y,37.573514,126.811371,37.573276,126.810325,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,양천로24가길,,,5.5,115,1,N,37.569906,126.812987,37.570823,126.813378,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,양천로1길,,,5.5,280,1,Y,37.572611,126.805092,37.574205,126.806953,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,양천로6길,,,5.5,160,1,Y,37.569299,126.807560,37.567826,126.807592,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,개화동로25길,,,5.5,110,1,N,37.566013,126.805979,37.565987,126.807151,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,초원로,,,5.5,110,1,N,37.567717,126.807330,37.566698,126.807357,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,개화동로23길,,,7.5,160,1,N,37.566631,126.807471,37.566935,126.805674,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,초원로2길,,,5.5,90,1,N,37.567703,126.806546,37.566864,126.806577,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,초원로,,,5.5,80,1,N,37.566937,126.806169,37.567701,126.806160,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,초원로,,,5.5,100,1,N,37.566786,126.806941,37.567709,126.806938,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,개화동로5길,,,5.5,930,1,N,37.582144,126.798513,37.574919,126.802575,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,개화동로27나길,,,7.5,200,1,Y,37.564271,126.807213,37.565276,126.808596,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,양천로,,,5,145,1,Y,37.556957,126.865635,37.556168,126.864347,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,양천로,,,5,150,1,Y,37.555585,126.865198,37.556938,126.865696,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,양천로,,,4,125,1,N,37.554594,126.866479,37.554663,126.867557,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,공항대로61길,,,5.5,160,1,Y,37.552154,126.868036,37.552977,126.866505,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,양천로73가길,,,5.5,420,1,N,37.549798,126.876799,37.551415,126.872681,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,양천로,,,7.5,100,1,Y,37.552170,126.868106,37.553256,126.869052,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,공항대로65길,,,7.5,190,1,Y,37.551616,126.868036,37.550460,126.867273,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로15길,,,5.5,235,1,N,37.530149,126.839743,37.532255,126.839341,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로19길,,,7.5,235,1,N,37.531661,126.842316,37.530333,126.842442,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,국회대로,,,5.5,90,1,N,37.528417,126.845853,37.527594,126.845918,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,국회대로,,,5.5,105,1,N,37.527381,126.844519,37.528356,126.844316,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,국회대로,,,5.5,125,1,N,37.528265,126.842912,37.527150,126.843137,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,국회대로,,,5.5,145,1,N,37.526902,126.841617,37.528216,126.841496,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로24길,,,7.5,100,1,N,37.529638,126.847100,37.530475,126.846677,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로22길,,,5.5,200,1,N,37.530322,126.844160,37.528467,126.844304,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로20길,,,5.5,200,1,N,37.528376,126.842902,37.530232,126.842756,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,곰달래로18길,,,5.5,200,1,N,37.529738,126.841368,37.528317,126.841486,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
서울특별시,강서구,강서로,,,4,40,1,Y,37.531101,126.846423,37.531286,126.846893,,서울특별시 강서구,02-2600-4136,2020-06-30,3150000,서울특별시 강서구
14,순천시,신대6블럭 매안2길(아이미소유치원~신대리 2027 ),,2016,9,69,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5972,2019-08-29,4820000,전라남도 순천시
14,순천시,신대6블럭 매안2길(신대리 2023-7~2023-4),,2016,9,69,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5973,2019-08-29,4820000,전라남도 순천시
14,순천시,신대3블럭 향매1길(뜰안채~신대리 1993-7),,2016,7,68,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5974,2019-08-29,4820000,전라남도 순천시
14,순천시,신대3블럭 향매1길(앨리스주차타워~신대부동산m),,2016,7,245,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5975,2019-08-29,4820000,전라남도 순천시
14,순천시,신대3블럭 향매1길(신대리 1992~뜰안채),,2016,7,128,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5976,2019-08-29,4820000,전라남도 순천시
14,순천시,신대3블럭 향매1길(금화빌딩~데뜨에스프레소),,2016,7,199,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5977,2019-08-29,4820000,전라남도 순천시
14,순천시,신대4블럭 향매2길(소담~송천B/D ),,2016,4,149,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5978,2019-08-29,4820000,전라남도 순천시
14,순천시,신대4블럭 향매2길(신대리2000-4 ~ 1999-1),,2016,4,129,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5979,2019-08-29,4820000,전라남도 순천시
14,순천시,신대7블럭 송산6길(팰리스빌~우주빌 ),,2016,9,183,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5980,2019-08-29,4820000,전라남도 순천시
14,순천시,신대7블럭 송산5길(다온빌~굿모닝힐 ),,2016,9,149,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5981,2019-08-29,4820000,전라남도 순천시
14,순천시,신대7블럭 송산5길(신대리 2051~팰리스빌),,2016,9,113,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5982,2019-08-29,4820000,전라남도 순천시
14,순천시,신대7블럭 송산5길(미르빌~수미빌),,2016,9,31,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5983,2019-08-29,4820000,전라남도 순천시
14,순천시,신대7블럭 송산5길(수미빌~햇살담은집),,2016,9,54,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5984,2019-08-29,4820000,전라남도 순천시
14,순천시,신대7블럭 송산4길(가구갤러리~신대리 2019),,2016,9,246,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5985,2019-08-29,4820000,전라남도 순천시
14,순천시,신대7블럭 송산3길(신대리 2109~가구갤러리),,2016,9,91,1,N,34.97654572,127.4042148,34.97654572,127.4042148,,교통과,061-749-5986,2019-08-29,4820000,전라남도 순천시
01,서대문구,불광천길,,,04,585,01,Y,37.579990,126.906730,37.583940,126.910900,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,불광천길,,,04,380,01,Y,37.584140,126.911100,37.586880,126.913510,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,증가로32길,,,04,370,01,N,37.586620,126.914040,37.583830,126.911540,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,증가로31길,,,04,236,01,N,37.583630,126.911350,37.582090,126.909730,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,증가로29길,,,04,174,01,N,37.582440,126.910110,37.581620,126.911810,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,증가로29길,,,04,158,01,N,37.582360,126.912390,37.583310,126.911010,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
01,서대문구,증가로29길,,,04,205,01,N,37.581190,126.911530,37.582700,126.912690,,서울특별시 서대문구,02-330-1797,2019-03-04,3120000,서울특별시 서대문구
