시도명,시군구명,종량제봉투종류,종량제봉투처리방식,종량제봉투용도,종량제봉투사용대상,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
경기도,김포시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1000,0,2500,0,0,0,0,0,자원순환과,031-980-2765,2020-01-01,4090000,경기도 김포시
부산광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,4090,0,0,청소과,051-600-4435,2020-04-27,3250000,부산광역시 중구
서울특별시,성북구,규격봉투,기타,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소행정과,02-2241-4405,2020-03-18,3070000,서울특별시 성북구
서울특별시,성북구,규격봉투,기타,음식물쓰레기,사업장용,0,0,0,0,0,700,1400,2800,0,0,8400,0,0,16800,0,청소행정과,02-2241-4405,2020-03-18,3070000,서울특별시 성북구
서울특별시,성북구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,1020,2040,0,5100,0,0,0,0,0,청소행정과,02-2241-4405,2020-03-18,3070000,서울특별시 성북구
서울특별시,성북구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-2241-4405,2020-03-18,3070000,서울특별시 성북구
부산광역시,사상구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,4090,0,0,청소행정과,051-310-4336,2020-03-18,3390000,부산광역시 사상구
부산광역시,사상구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,0,0,0,0,0,0,0,청소행정과,051-310-4336,2020-03-18,3390000,부산광역시 사상구
부산광역시,사상구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1460,2370,0,3530,4690,0,0,청소행정과,051-310-4336,2020-03-18,3390000,부산광역시 사상구
부산광역시,사상구,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,2000,3300,0,0,0,0,0,청소행정과,051-310-4336,2020-03-18,3390000,부산광역시 사상구
부산광역시,사하구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,자원순환과,051-220-4434,2020-01-17,3340000,부산광역시 사하구
강원도,홍천군,규격봉투,소각용,생활쓰레기,가정용,0,0,45,0,70,12,230,450,0,1110,0,0,2200,0,0,자원순환,033-430-2634,2019-12-16,4250000,강원도 홍천군
강원도,홍천군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,230,450,0,0,0,0,0,0,0,자원순환,033-430-2634,2019-12-16,4250000,강원도 홍천군
전라북도,무주군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,50,80,130,230,380,620,0,980,1250,0,0,환경산림과,063-320-2337,2019-11-25,4740000,전라북도 무주군
전라북도,완주군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,350,0,900,0,1200,1800,0,0,환경과,063-290-2674,2019-12-02,4720000,전라북도 완주군
서울특별시,영등포구,규격봉투,소각용,생활쓰레기,가정용,0,0,60,0,0,130,250,490,740,1250,0,1880,2500,0,0,청소과,02-2670-3437,2019-11-26,3180000,서울특별시 영등포구
서울특별시,영등포구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,0,0,0,0,0,0,청소과,02-2670-3437,2019-11-26,3180000,서울특별시 영등포구
강원도,춘천시,규격봉투,매립용,음식물쓰레기,가정용,0,0,50,0,80,140,230,470,0,0,0,0,0,0,0,자원순환과,033-250-4350,2019-08-23,4180000,강원도 춘천시
강원도,춘천시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,230,470,0,0,0,0,0,0,0,자원순환과,033-250-4350,2019-08-23,4180000,강원도 춘천시
강원도,화천군,규격봉투,매립용,생활쓰레기,주민,0,0,50,0,60,70,120,230,350,560,0,0,1110,0,0,환경수도사업소,033-440-2370,2018-08-10,4310000,강원도 화천군
강원도,화천군,규격봉투,매립용,생활쓰레기,주민,0,0,50,0,60,70,120,230,0,0,0,0,0,0,0,환경수도사업소,033-440-2370,2018-08-10,4310000,강원도 화천군
전라남도,담양군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,310,0,900,0,0,1800,0,0,생태환경과,061-380-3076,2020-07-10,4850000,전라남도 담양군
전라북도,익산시,규격봉투,소각용,생활쓰레기,가정용,30,0,60,0,80,140,270,540,810,1350,0,0,2700,0,0,청소자원과,063-859-5477,2020-06-27,4680000,전라북도 익산시
경상남도,함안군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,40,100,200,400,0,0,0,0,0,0,0,환경위생과,055-580-2414,2020-07-07,5400000,경상남도 함안군
경상남도,함안군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,300,600,0,1500,0,0,0,0,0,환경위생과,055-580-2414,2020-07-07,5400000,경상남도 함안군
충청남도,서산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,70,120,230,460,0,1150,0,0,0,0,0,자원순환과,041-660-2033,2020-06-24,4530000,충청남도 서산시
충청남도,서산시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,70,0,230,460,0,0,0,0,0,0,0,자원순환과,041-660-2033,2020-06-24,4530000,충청남도 서산시
경상남도,양산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,140,250,500,950,1500,2350,0,0,4700,0,0,자원순환과,055-392-2643,2020-05-29,5380000,경상남도 양산시
경기도,김포시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,280,560,0,1400,0,0,2800,0,0,자원순환과,031-980-2765,2020-01-01,4090000,경기도 김포시
경기도,김포시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,280,560,0,0,0,0,0,0,0,자원순환과,031-980-2765,2020-01-01,4090000,경기도 김포시
경기도,김포시,규격봉투,소각용,음식물쓰레기,가정용,0,50,0,0,100,160,320,650,0,0,0,0,0,0,0,자원순환과,031-980-2765,2020-01-01,4090000,경기도 김포시
경기도,김포시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2400,0,0,4800,0,0,자원순환과,031-980-2765,2020-01-01,4090000,경기도 김포시
서울특별시,성북구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,520,780,1330,0,2000,2680,0,0,청소행정과,02-2241-4405,2020-03-18,3070000,서울특별시 성북구
서울특별시,송파구,김장용봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,자원순환과,02-2147-2840,2020-02-17,3230000,서울특별시 송파구
경기도,이천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,330,640,0,1580,0,0,3130,0,0,자원관리과,031-644-2592,2020-02-12,4070000,경기도 이천시
경기도,이천시,규격봉투,매립용,음식물쓰레기,가정용,50,0,0,0,110,180,350,700,0,1750,0,0,0,0,0,자원관리과,031-644-2592,2020-02-12,4070000,경기도 이천시
부산광역시,사하구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,4090,0,0,자원순환과,051-220-4434,2020-01-17,3340000,부산광역시 사하구
부산광역시,사하구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,430,850,0,0,0,0,0,0,0,자원순환과,051-220-4434,2020-01-17,3340000,부산광역시 사하구
부산광역시,사하구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,자원순환과,051-220-4434,2020-01-17,3340000,부산광역시 사하구
부산광역시,사하구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1280,2070,0,0,4090,0,0,자원순환과,051-220-4432,2020-01-17,3340000,부산광역시 사하구
강원도,춘천시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,140,230,470,0,0,0,0,0,0,0,자원순환과,033-250-4350,2019-08-23,4180000,강원도 춘천시
강원도,삼척시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,환경보호과,033-570-3336,2018-08-27,4240000,강원도 삼척시
강원도,삼척시,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,50,80,150,290,0,0,0,0,0,0,0,환경보호과,033-570-3336,2018-08-27,4240000,강원도 삼척시
강원도,삼척시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,150,290,0,710,0,0,1410,0,0,환경보호과,033-570-3336,2018-08-27,4240000,강원도 삼척시
전라북도,김제시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,190,360,0,890,0,0,0,0,0,환경과,063-540-3165,2018-08-09,4710000,전라북도 김제시
전라북도,김제시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,360,0,890,0,0,0,0,0,환경과,063-540-3165,2018-08-09,4710000,전라북도 김제시
전라북도,김제시,김장용봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,470,0,1150,0,0,0,0,0,환경과,063-540-3165,2018-08-09,4710000,전라북도 김제시
강원도,화천군,규격봉투,소각용,생활쓰레기,주민,0,0,50,0,60,70,120,230,350,560,0,0,1110,0,0,환경수도사업소,033-440-2370,2018-08-10,4310000,강원도 화천군
전라남도,보성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,140,260,0,640,0,950,0,0,0,환경생태과,061-850-5343,2020-07-15,4890000,전라남도 보성군
충청남도,논산시,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,1000,0,2500,0,0,0,0,0,환경과,041-746-5536,2020-07-01,4540000,충청남도 논산시
경기도,수원시,규격봉투,소각용,음식물쓰레기,가정용,40,0,80,0,120,200,400,800,0,2000,0,0,0,0,0,청소자원과,031-228-3249,2020-03-31,3740000,경기도 수원시
경기도,수원시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,300,600,0,0,0,0,0,0,0,청소자원과,031-228-3249,2020-03-31,3740000,경기도 수원시
경기도,수원시,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,0,150,300,0,0,0,0,0,0,0,0,청소자원과,031-228-3249,2020-03-31,3740000,경기도 수원시
광주광역시,남구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,200,380,740,1110,1830,0,2730,0,0,0,환경생태과,062-607-3632,2020-03-11,3610000,광주광역시 남구
광주광역시,남구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,380,740,0,0,0,0,0,0,0,환경생태과,062-607-3632,2020-03-11,3610000,광주광역시 남구
서울특별시,성북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,0,0,0,0,청소행정과,02-2241-4405,2020-03-18,3070000,서울특별시 성북구
서울특별시,송파구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,800,0,2000,0,3000,0,0,0,자원순환과,02-2147-2840,2020-02-17,3230000,서울특별시 송파구
서울특별시,송파구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,820,0,2040,0,3300,0,0,0,자원순환과,02-2147-2840,2020-02-17,3230000,서울특별시 송파구
서울특별시,송파구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,820,0,2040,0,3300,0,0,0,자원순환과,02-2147-2840,2020-02-17,3230000,서울특별시 송파구
서울특별시,송파구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,자원순환과,02-2147-2840,2020-02-17,3230000,서울특별시 송파구
서울특별시,송파구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,자원순환과,02-2147-2840,2020-02-17,3230000,서울특별시 송파구
서울특별시,송파구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,자원순환과,02-2147-2840,2020-02-17,3230000,서울특별시 송파구
경기도,안양시,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,150,300,550,0,1400,0,0,2800,0,0,청소행정과,031-8045-5448,2019-03-11,3830000,경기도 안양시
경기도,안양시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,150,300,550,0,1400,0,0,2800,0,0,청소행정과,031-8045-5448,2019-03-11,3830000,경기도 안양시
경기도,안양시,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,150,300,550,0,1400,0,0,2800,0,0,청소행정과,031-8045-5448,2019-03-11,3830000,경기도 안양시
경기도,안양시,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,150,300,550,0,1400,0,0,2800,0,0,청소행정과,031-8045-5448,2019-03-11,3830000,경기도 안양시
전라남도,여수시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,250,500,0,1200,0,0,2400,0,0,도시미화과,061-659-3834,2019-03-15,4810000,전라남도 여수시
서울특별시,광진구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,0,0,0,0,0,0,청소과,02-450-7604,2019-02-26,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,0,0,0,0,0,0,청소과,02-450-7604,2019-02-26,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1330,0,0,2680,0,0,청소과,02-450-7604,2019-02-26,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,1330,0,0,2680,0,0,청소과,02-450-7604,2019-02-26,3040000,서울특별시 광진구
서울특별시,광진구,규격봉투,매립용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소과,02-450-7604,2019-02-26,3040000,서울특별시 광진구
서울특별시,광진구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소과,02-450-7604,2019-02-26,3040000,서울특별시 광진구
경상남도,창원시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,350,700,0,1790,0,0,3590,0,0,환경위생과,055-225-3568,2018-06-30,5670000,경상남도 창원시
경상북도,포항시 남구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,400,800,0,0,0,0,0,0,0,환경사업팀,054-280-9510,2020-03-24,B552865,포항시시설관리공단
경상북도,포항시 남구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,200,400,800,0,0,0,0,0,0,0,환경사업팀,054-280-9510,2020-03-24,B552865,포항시시설관리공단
경상북도,포항시 남구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,120,200,400,800,0,2000,0,0,4000,0,0,환경사업팀,054-280-9510,2020-03-24,B552865,포항시시설관리공단
경기도,평택시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,500,0,0,0,0,0,0,0,자원순환과,031-8024-3715,2020-07-06,3910000,경기도 평택시
충청남도,논산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,240,470,0,1170,0,0,2320,0,0,환경과,041-746-5536,2020-07-01,4540000,충청남도 논산시
경상남도,함안군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,환경위생과,055-580-2414,2020-07-07,5400000,경상남도 함안군
경기도,양주시,규격봉투,매립용,음식물쓰레기,가정용,30,0,0,0,90,150,300,600,0,0,0,0,0,0,0,양주시 청소행정과,031-8082-6903,2020-04-01,5590000,경기도 양주시
경기도,안성시,규격봉투,소각용,생활쓰레기,가정용,20,0,40,0,70,110,220,440,0,1100,0,0,2200,0,0,자원순환과,031-678-2653,2020-03-31,4080000,경기도 안성시
경기도,수원시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,300,600,0,1500,0,0,3000,0,0,청소자원과,031-228-3249,2020-03-31,3740000,경기도 수원시
인천광역시,계양구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1200,0,0,0,0,0,0,0,음식물자원화팀,032-450-5453,2020-02-01,B551295,인천광역시계양구시설관리공단
인천광역시,계양구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,8070,청결지도팀,032-450-5464,2020-02-01,B551295,인천광역시계양구시설관리공단
인천광역시,계양구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,청결지도팀,032-450-5464,2020-02-01,B551295,인천광역시계양구시설관리공단
인천광역시,계양구,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,160,310,0,0,0,0,0,3060,0,0,청결지도팀,032-450-5464,2020-02-01,B551295,인천광역시계양구시설관리공단
서울특별시,송파구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,0,1250,0,1880,2500,0,0,자원순환과,02-2147-2840,2020-02-17,3230000,서울특별시 송파구
서울특별시,송파구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,0,1250,0,1880,2500,0,0,자원순환과,02-2147-2840,2020-02-17,3230000,서울특별시 송파구
서울특별시,송파구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,800,0,2000,0,3000,0,0,0,자원순환과,02-2147-2840,2020-02-17,3230000,서울특별시 송파구
경상북도,영덕군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,130,250,0,600,0,0,1200,0,0,환경위생과,054-730-6194,2019-09-19,5180000,경상북도 영덕군
전라북도,전주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,230,460,0,1140,0,0,2290,0,0,자원순환과,063-281-2325,2019-08-30,4640000,전라북도 전주시
부산광역시,금정구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,4090,0,0,청소행정과,051-519-4434,2019-08-27,3350000,부산광역시 금정구
부산광역시,금정구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,4090,0,0,청소행정과,051-519-4434,2019-08-27,3350000,부산광역시 금정구
부산광역시,금정구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,4090,0,0,청소행정과,051-519-4434,2019-08-27,3350000,부산광역시 금정구
부산광역시,금정구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,4090,0,0,청소행정과,051-519-4434,2019-08-27,3350000,부산광역시 금정구
강원도,춘천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,80,140,230,470,0,1140,0,0,2280,0,0,자원순환과,033-250-4350,2019-08-23,4180000,강원도 춘천시
강원도,횡성군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,980,0,0,1950,0,0,청정환경사업소,033-340-5935,2019-06-13,4260000,강원도 횡성군
강원도,횡성군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,0,0,0,0,0,0,청정환경사업소,033-340-5935,2019-06-13,4260000,강원도 횡성군
경상남도,하동군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,60,100,200,400,0,900,0,0,1800,0,0,환경보호과,055-880-2583,2019-06-16,5440000,경상남도 하동군
경상북도,상주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,160,290,0,720,0,0,1430,0,0,환경관리과,054-537-7366,2019-05-27,5110000,경상북도 상주시
전라북도,진안군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,100,200,0,500,0,0,0,0,0,환경산림과,063-430-2336,2019-06-10,4730000,전라북도 진안군
경기도,과천시,규격봉투,소각용,생활쓰레기,가정용,0,0,60,0,70,120,230,440,0,1100,0,0,2200,0,0,환경위생과,02-3677-2251,2019-05-30,3970000,경기도 과천시
경기도,과천시,규격봉투,소각용,음식물쓰레기,가정용,30,0,60,0,70,120,230,440,0,1100,0,0,0,0,0,환경위생과,02-3677-2251,2019-05-30,3970000,경기도 과천시
경기도,과천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,230,440,0,0,0,0,0,0,0,환경위생과,02-3677-2251,2019-05-30,3970000,경기도 과천시
제주특별자치도,서귀포시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,240,700,1050,1750,0,0,0,0,0,생활환경과,064-760-2935,2020-06-30,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,240,700,1050,1750,0,0,0,0,0,생활환경과,064-760-2935,2020-06-30,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,생활환경과,064-760-2935,2020-06-30,6520000,제주특별자치도 서귀포시
경기도,평택시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,500,0,1250,0,1880,0,0,0,자원순환과,031-8024-3715,2020-07-06,3910000,경기도 평택시
경기도,평택시,규격봉투,소각용,음식물쓰레기,가정용,0,40,0,0,80,130,250,500,0,0,0,0,0,0,0,자원순환과,031-8024-3715,2020-07-06,3910000,경기도 평택시
전라남도,무안군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,170,320,0,0,0,0,0,0,0,환경과,061-450-5553,2020-07-07,4950000,전라남도 무안군
경상남도,함안군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,0,0,1000,0,0,2000,0,0,환경위생과,055-580-2414,2020-07-07,5400000,경상남도 함안군
경기도,양주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,150,300,600,0,1500,0,0,3000,0,0,양주시 청소행정과,031-8082-6903,2020-04-01,5590000,경기도 양주시
경기도,양주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2000,0,5000,0,0,0,0,0,양주시 청소행정과,031-8082-6903,2020-04-01,5590000,경기도 양주시
서울특별시,용산구,특수규격마대,기타,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,자원순환과,02-2199-7298,2020-03-13,3020000,서울특별시 용산구
서울특별시,용산구,재사용규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,자원순환과,02-2199-7298,2020-03-13,3020000,서울특별시 용산구
서울특별시,용산구,규격봉투,기타,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2000,0,3000,4000,0,0,자원순환과,02-2199-7298,2020-03-13,3020000,서울특별시 용산구
광주광역시,서구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,200,380,740,1110,1830,0,2730,3640,0,0,청소행정과,062-360-7969,2020-03-12,3600000,광주광역시 서구
경기도,고양시,규격봉투,소각용,생활쓰레기,가정용,0,0,90,0,0,180,360,710,0,1760,0,0,3510,0,0,고양시 청소행정과,031-8075-2686,2020-03-05,3940000,경기도 고양시
인천광역시,미추홀구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,도로환경팀,032-225-0241,2019-09-26,3510500,인천광역시 미추홀구
인천광역시,미추홀구,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,도로환경팀,032-225-0241,2019-09-26,3510500,인천광역시 미추홀구
인천광역시,강화군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,240,480,0,1200,0,0,2400,0,0,환경위생과,032-930-3336,2019-09-20,3570000,인천광역시 강화군
인천광역시,강화군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,120,240,480,0,1200,0,0,2400,0,0,환경위생과,032-930-3336,2019-09-20,3570000,인천광역시 강화군
인천광역시,강화군,규격봉투,매립용,음식물쓰레기,가정용,0,0,50,70,0,120,240,0,0,0,0,0,0,0,0,환경위생과,032-930-3336,2019-09-20,3570000,인천광역시 강화군
전라남도,고흥군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,30,90,140,260,0,450,0,0,830,0,0,환경산림과,061-830-5812,2019-09-25,4880000,전라남도 고흥군
경상북도,영양군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,100,200,0,480,0,0,960,0,0,환경보전과,054-680-6522,2019-08-28,5170000,경상북도 영양군
경상북도,영양군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,100,200,0,480,0,0,960,0,0,환경보전과,054-680-6522,2019-08-28,5170000,경상북도 영양군
경상북도,영양군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,환경보전과,054-680-6522,2019-08-28,5170000,경상북도 영양군
경상북도,영양군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,100,200,0,0,0,0,0,0,0,환경보전과,054-680-6522,2019-08-28,5170000,경상북도 영양군
부산광역시,남구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,0,0,0,청소행정과,051-607-4435,2019-08-28,3310000,부산광역시 남구
충청북도,보은군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,140,270,0,650,0,0,1300,0,0,환경위생과,043-540-3264,2019-05-17,4420000,충청북도 보은군
강원도,횡성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,400,0,980,0,0,1950,0,0,청정환경사업소,033-340-5935,2019-06-13,4260000,강원도 횡성군
강원도,영월군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,70,120,230,0,600,0,0,1200,0,0,환경산림과,033-370-2335,2018-08-27,4270000,강원도 영월군
대전광역시,유성구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,170,330,660,0,1650,0,2480,3300,1,1,환경보호과,042-611-2351,2020-07-14,3670000,대전광역시 유성구
전라남도,신안군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,120,220,0,540,0,0,0,0,0,세계유산과,061-240-8449,2020-07-01,5010000,전라남도 신안군
전라남도,신안군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,세계유산과,061-240-8449,2020-07-01,5010000,전라남도 신안군
대구광역시,서구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,150,290,560,850,1400,0,0,2770,0,0,환경청소과,053-663-2711,2020-07-10,3430000,대구광역시 서구
경상북도,성주군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,150,300,440,720,0,1070,1420,0,0,환경과,054-930-6193,2020-07-10,5210000,경상북도 성주군
경상북도,성주군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,150,300,440,720,0,1070,1420,0,0,환경과,054-930-6193,2020-07-10,5210000,경상북도 성주군
부산광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,430,850,1280,2070,0,3080,0,0,0,자원순환과,051-440-4438,2020-07-15,3270000,부산광역시 동구
부산광역시,동구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,3470,0,0,0,0,0,자원순환과,051-440-4438,2020-07-15,3270000,부산광역시 동구
