원천도형ID,읍면동코드,읍면동명,데이터기준일자,제공기관코드,제공기관명
36,46830360,군서면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,46830340,시종면,2018-01-11,AAAAAAA,공공데이터활용지원센터
38,46830370,서호면,2018-01-11,AAAAAAA,공공데이터활용지원센터
39,46830350,도포면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,46830320,금정면,2018-01-11,AAAAAAA,공공데이터활용지원센터
41,46830380,학산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
42,46830310,덕진면,2018-01-11,AAAAAAA,공공데이터활용지원센터
43,46830250,영암읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
369,46830253,삼호읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
4534,46840350,망운면,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,46840320,몽탄면,2018-01-11,AAAAAAA,공공데이터활용지원센터
39,46840253,일로읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
1698,46840256,삼향읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
4210,46840250,무안읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
5169,46840340,현경면,2018-01-11,AAAAAAA,공공데이터활용지원센터
5809,46840330,청계면,2018-01-11,AAAAAAA,공공데이터활용지원센터
6129,46840370,운남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
5489,46840360,해제면,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,46860360,나산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,46860380,월야면,2018-01-11,AAAAAAA,공공데이터활용지원센터
524,47130143,배동,2018-01-11,AAAAAAA,공공데이터활용지원센터
537,47130115,서악동,2018-01-11,AAAAAAA,공공데이터활용지원센터
538,47130109,사정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
147,47150450,증산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
148,47150105,평화동,2018-01-11,AAAAAAA,공공데이터활용지원센터
154,47150380,대항면,2018-01-11,AAAAAAA,공공데이터활용지원센터
155,47150110,삼락동,2018-01-11,AAAAAAA,공공데이터활용지원센터
161,47150400,조마면,2018-01-11,AAAAAAA,공공데이터활용지원센터
162,47150420,지례면,2018-01-11,AAAAAAA,공공데이터활용지원센터
163,47150410,구성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
164,47150310,농소면,2018-01-11,AAAAAAA,공공데이터활용지원센터
4081,47170340,풍천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2802,47170350,일직면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2481,47170380,임하면,2018-01-11,AAAAAAA,공공데이터활용지원센터
10,46170103,안창동,2018-01-11,AAAAAAA,공공데이터활용지원센터
11,46170104,삼영동,2018-01-11,AAAAAAA,공공데이터활용지원센터
12,46170106,서내동,2018-01-11,AAAAAAA,공공데이터활용지원센터
13,46170107,산정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1985,46860310,손불면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1009,46860340,엄다면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1329,46860250,함평읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,46860320,신광면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,46860370,해보면,2018-01-11,AAAAAAA,공공데이터활용지원센터
371,46860330,학교면,2018-01-11,AAAAAAA,공공데이터활용지원센터
372,46860350,대동면,2018-01-11,AAAAAAA,공공데이터활용지원센터
338,46870350,군남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
339,46870330,불갑면,2018-01-11,AAAAAAA,공공데이터활용지원센터
341,46870253,백수읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
343,46870380,낙월면,2018-01-11,AAAAAAA,공공데이터활용지원센터
344,46870310,대마면,2018-01-11,AAAAAAA,공공데이터활용지원센터
673,46870340,군서면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1953,46870370,법성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2273,46870320,묘량면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2274,46870250,영광읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,46880390,북이면,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,46880380,북일면,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,46880330,동화면,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,46880350,삼계면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,46880340,삼서면,2018-01-11,AAAAAAA,공공데이터활용지원센터
38,46880360,황룡면,2018-01-11,AAAAAAA,공공데이터활용지원센터
49,46880310,진원면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,46880400,북하면,2018-01-11,AAAAAAA,공공데이터활용지원센터
41,46880250,장성읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
43,46880370,서삼면,2018-01-11,AAAAAAA,공공데이터활용지원센터
50,46880320,남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
9969,46890380,보길면,2018-01-11,AAAAAAA,공공데이터활용지원센터
9329,46890256,노화읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
9009,46890350,청산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
9973,46890330,고금면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1009,46890253,금일읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
6145,46890250,완도읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
5810,46890370,금당면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,46890360,소안면,2018-01-11,AAAAAAA,공공데이터활용지원센터
10289,46890310,군외면,2018-01-11,AAAAAAA,공공데이터활용지원센터
10609,46890320,신지면,2018-01-11,AAAAAAA,공공데이터활용지원센터
9972,46890340,약산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
337,46900340,임회면,2018-01-11,AAAAAAA,공공데이터활용지원센터
338,46900250,진도읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
539,47130110,황남동,2018-01-11,AAAAAAA,공공데이터활용지원센터
540,47130113,탑동,2018-01-11,AAAAAAA,공공데이터활용지원센터
542,47130370,강동면,2018-01-11,AAAAAAA,공공데이터활용지원센터
152,47150106,남산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
153,47150112,다수동,2018-01-11,AAAAAAA,공공데이터활용지원센터
24,46170127,부덕동,2018-01-11,AAAAAAA,공공데이터활용지원센터
339,46770360,봉래면,2018-01-11,AAAAAAA,공공데이터활용지원센터
340,46770253,도양읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
353,46770390,남양면,2018-01-11,AAAAAAA,공공데이터활용지원센터
342,46770310,풍양면,2018-01-11,AAAAAAA,공공데이터활용지원센터
343,46770320,도덕면,2018-01-11,AAAAAAA,공공데이터활용지원센터
344,46770250,고흥읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
346,46770420,두원면,2018-01-11,AAAAAAA,공공데이터활용지원센터
3809,47113113,항구동,2018-01-11,AAAAAAA,공공데이터활용지원센터
521,47130142,율동,2018-01-11,AAAAAAA,공공데이터활용지원센터
140,47150114,부곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
141,47150104,성내동,2018-01-11,AAAAAAA,공공데이터활용지원센터
142,47150101,감호동,2018-01-11,AAAAAAA,공공데이터활용지원센터
96,46170102,송월동,2018-01-11,AAAAAAA,공공데이터활용지원센터
370,46170350,동강면,2018-01-11,AAAAAAA,공공데이터활용지원센터
15,46170110,금계동,2018-01-11,AAAAAAA,공공데이터활용지원센터
16,46170111,금성동,2018-01-11,AAAAAAA,공공데이터활용지원센터
17,46170112,남내동,2018-01-11,AAAAAAA,공공데이터활용지원센터
348,46770340,도화면,2018-01-11,AAAAAAA,공공데이터활용지원센터
349,46770370,점암면,2018-01-11,AAAAAAA,공공데이터활용지원센터
350,46770450,동일면,2018-01-11,AAAAAAA,공공데이터활용지원센터
351,46770330,금산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
354,46770380,과역면,2018-01-11,AAAAAAA,공공데이터활용지원센터
365,46780400,웅치면,2018-01-11,AAAAAAA,공공데이터활용지원센터
347,46770400,동강면,2018-01-11,AAAAAAA,공공데이터활용지원센터
366,46780370,조성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
367,46780310,노동면,2018-01-11,AAAAAAA,공공데이터활용지원센터
368,46780330,겸백면,2018-01-11,AAAAAAA,공공데이터활용지원센터
349,46780340,율어면,2018-01-11,AAAAAAA,공공데이터활용지원센터
350,46780350,복내면,2018-01-11,AAAAAAA,공공데이터활용지원센터
351,46780360,문덕면,2018-01-11,AAAAAAA,공공데이터활용지원센터
352,46780320,미력면,2018-01-11,AAAAAAA,공공데이터활용지원센터
370,46780390,회천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
372,46780380,득량면,2018-01-11,AAAAAAA,공공데이터활용지원센터
401,46780250,보성읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,46790390,북면,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,46790380,이서면,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,46790400,동복면,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,46790420,동면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,46790360,도곡면,2018-01-11,AAAAAAA,공공데이터활용지원센터
38,46790310,한천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
39,46790370,도암면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,46790340,이양면,2018-01-11,AAAAAAA,공공데이터활용지원센터
41,46790330,청풍면,2018-01-11,AAAAAAA,공공데이터활용지원센터
42,46790250,화순읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
43,46790350,능주면,2018-01-11,AAAAAAA,공공데이터활용지원센터
44,46790320,춘양면,2018-01-11,AAAAAAA,공공데이터활용지원센터
45,46790410,남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,46800350,유치면,2018-01-11,AAAAAAA,공공데이터활용지원센터
34,46800360,부산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,46800250,장흥읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
36,46800320,안양면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,46800330,장동면,2018-01-11,AAAAAAA,공공데이터활용지원센터
39,46800340,장평면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,46800310,용산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
41,46800253,관산읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
369,46800256,대덕읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
641,46810360,성전면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2577,46810350,신전면,2018-01-11,AAAAAAA,공공데이터활용지원센터
522,47130118,동방동,2018-01-11,AAAAAAA,공공데이터활용지원센터
523,47130120,남산동,2018-01-11,AAAAAAA,공공데이터활용지원센터
143,47150107,황금동,2018-01-11,AAAAAAA,공공데이터활용지원센터
144,47150119,양천동,2018-01-11,AAAAAAA,공공데이터활용지원센터
18,46170120,남외동,2018-01-11,AAAAAAA,공공데이터활용지원센터
19,46170121,죽림동,2018-01-11,AAAAAAA,공공데이터활용지원센터
21,46170113,과원동,2018-01-11,AAAAAAA,공공데이터활용지원센터
22,46170114,성북동,2018-01-11,AAAAAAA,공공데이터활용지원센터
23,46170115,중앙동,2018-01-11,AAAAAAA,공공데이터활용지원센터
689,46820320,화산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
690,46820330,현산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
646,46810250,강진읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
647,46810310,군동면,2018-01-11,AAAAAAA,공공데이터활용지원센터
648,46810370,작천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
649,46810380,병영면,2018-01-11,AAAAAAA,공공데이터활용지원센터
650,46810390,옴천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1297,46810330,대구면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1938,46810340,도암면,2018-01-11,AAAAAAA,공공데이터활용지원센터
2257,46810400,마량면,2018-01-11,AAAAAAA,공공데이터활용지원센터
370,46820380,계곡면,2018-01-11,AAAAAAA,공공데이터활용지원센터
372,46820370,옥천면,2018-01-11,AAAAAAA,공공데이터활용지원센터
373,46820390,마산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1649,46820350,북평면,2018-01-11,AAAAAAA,공공데이터활용지원센터
33,46820310,삼산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1010,46820340,송지면,2018-01-11,AAAAAAA,공공데이터활용지원센터
35,46820400,황산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
37,46820430,화원면,2018-01-11,AAAAAAA,공공데이터활용지원센터
40,46820250,해남읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
43,46820420,문내면,2018-01-11,AAAAAAA,공공데이터활용지원센터
97,48270104,삼문동,2018-01-11,AAAAAAA,공공데이터활용지원센터
98,48270360,상남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
439,48270102,내이동,2018-01-11,AAAAAAA,공공데이터활용지원센터
438,48270310,부북면,2018-01-11,AAAAAAA,공공데이터활용지원센터
519,47130111,교동,2018-01-11,AAAAAAA,공공데이터활용지원센터
520,47130121,배반동,2018-01-11,AAAAAAA,공공데이터활용지원센터
177,47150118,응명동,2018-01-11,AAAAAAA,공공데이터활용지원센터
518,47130116,효현동,2018-01-11,AAAAAAA,공공데이터활용지원센터
486,46150370,외서면,2018-01-11,AAAAAAA,공공데이터활용지원센터
488,46150340,월등면,2018-01-11,AAAAAAA,공공데이터활용지원센터
492,46150125,홍내동,2018-01-11,AAAAAAA,공공데이터활용지원센터
493,46150400,상사면,2018-01-11,AAAAAAA,공공데이터활용지원센터
494,46150123,교량동,2018-01-11,AAAAAAA,공공데이터활용지원센터
500,46230107,마동,2018-01-11,AAAAAAA,공공데이터활용지원센터
753,46230101,황금동,2018-01-11,AAAAAAA,공공데이터활용지원센터
220,47111116,대잠동,2018-01-11,AAAAAAA,공공데이터활용지원센터
223,47113116,죽도동,2018-01-11,AAAAAAA,공공데이터활용지원센터
2482,47111107,송정동,2018-01-11,AAAAAAA,공공데이터활용지원센터
178,47150108,신음동,2018-01-11,AAAAAAA,공공데이터활용지원센터
498,47150320,남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
132,47150250,아포읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
134,47150117,대광동,2018-01-11,AAAAAAA,공공데이터활용지원센터
135,47150340,개령면,2018-01-11,AAAAAAA,공공데이터활용지원센터
137,47150370,봉산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
145,47150430,부항면,2018-01-11,AAAAAAA,공공데이터활용지원센터
146,47150440,대덕면,2018-01-11,AAAAAAA,공공데이터활용지원센터
149,47150360,어모면,2018-01-11,AAAAAAA,공공데이터활용지원센터
150,47150350,감문면,2018-01-11,AAAAAAA,공공데이터활용지원센터
151,47150116,덕곡동,2018-01-11,AAAAAAA,공공데이터활용지원센터
496,46150129,인월동,2018-01-11,AAAAAAA,공공데이터활용지원센터
498,46150390,별량면,2018-01-11,AAAAAAA,공공데이터활용지원센터
499,46150132,왕지동,2018-01-11,AAAAAAA,공공데이터활용지원센터
495,46150250,승주읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
1494,46150133,조례동,2018-01-11,AAAAAAA,공공데이터활용지원센터
833,46150360,송광면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1489,46150112,생목동,2018-01-11,AAAAAAA,공공데이터활용지원센터
754,46230102,황길동,2018-01-11,AAAAAAA,공공데이터활용지원센터
1073,46230340,진상면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1074,46230350,진월면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1393,46230330,옥곡면,2018-01-11,AAAAAAA,공공데이터활용지원센터
1394,46230105,중군동,2018-01-11,AAAAAAA,공공데이터활용지원센터
61,46710370,금성면,2018-01-11,AAAAAAA,공공데이터활용지원센터
62,46710380,용면,2018-01-11,AAAAAAA,공공데이터활용지원센터
63,46710350,대덕면,2018-01-11,AAAAAAA,공공데이터활용지원센터
64,46710320,고서면,2018-01-11,AAAAAAA,공공데이터활용지원센터
45,46710340,창평면,2018-01-11,AAAAAAA,공공데이터활용지원센터
46,46710310,봉산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
47,46710390,월산면,2018-01-11,AAAAAAA,공공데이터활용지원센터
48,46710250,담양읍,2018-01-11,AAAAAAA,공공데이터활용지원센터
65,46710360,무정면,2018-01-11,AAAAAAA,공공데이터활용지원센터
66,46710410,대전면,2018-01-11,AAAAAAA,공공데이터활용지원센터
67,46710330,남면,2018-01-11,AAAAAAA,공공데이터활용지원센터
