재해위험지구관리번호,재해위험지구명,재해위험지역,재해위험지역상세주소,재해위험유형,재해위험등급,시설명,시설물유형,수계명,지정일자,해제일자,정보수정일자,지정사유,해제사유,추진사항,위험요인,지정면적,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
438000000000,부성,충청북도 괴산군 청천면,부성리 일원,침수위험,나 ,황암천 부성제,지방하천,한강,2000-05-30,2004-01-08,,침수위험,위험지구 정비완료,정비완료,침수,100000,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
438000000000,두천,충청북도 괴산군 칠성면,두천리 일원,침수위험,나 ,쌍천 두천제,지방하천,한강,2000-05-30,2006-12-04,,고립위험,위험지구 정비완료,정비완료,고립,100000,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
438000000000,오성,충청북도 괴산군 감물면,오성리 일원,침수위험,다 ,달천 오성제,지방하천,한강,2000-05-30,2004-01-08,,침수위험,위험지구 정비완료,정비완료,침수,100000,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
438000000000,오창,충청북도 괴산군 감물면,오창리 일원,침수위험,가 ,달천 오창제,지방하천,한강,2000-05-30,2004-01-08,,침수위험,위험지구 정비완료,정비완료,침수,100000,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
438000000000,신항,충청북도 괴산군 괴산읍,신항리 일원,침수위험,가 ,신항천 신항제,지방하천,한강,2000-05-30,2004-01-08,,침수위험,위험지구 정비완료,정비완료,침수,100000,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
438000000000,동부,충청북도 괴산군 괴산읍,동부리 일원,침수위험,가 ,동진천,지방하천,한강,1998-02-03,2000-05-30,,침수위험,위험지구 정비완료,정비완료,침수,100000,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
438000000000,비도,충청북도 괴산군 칠성면,비도리 일원,침수위험,가 ,쌍천,지방하천,한강,1995-07-28,2000-05-30,,침수위험,위험지구 정비완료,정비완료,침수,100000,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
291102008001,소태지구,광주광역시 동구 소태동,광주광역시 동구 소태동 686~33-1번지,침수위험,나 ,소태지구 소태소하천,지방2급하천,,2010-11-25,,2010-11-25,침수우려지역,,정비완료,집중호우시 침수우려,50000,광주광역시 동구청,062-608-2845,2019-05-20,3590000,광주광역시 동구
468302000000,학송급경사지,전라남도 영암군 영암읍 학송리,영암군 영암읍 학송리 산106,붕괴시설,다 ,학송 급경사지,급경사지,,2016-05-26,,,낙석피해 방지,,정비중(응급조치완료),낙석,600,영암군,061-470-2619,2019-06-19,4940000,전라남도 영암군
417000000000,지장산계곡,경기도 포천시 관인면,중리 산456번지 일원,고립위험,가 ,계곡,기타,기타,2006-02-28,,2014-09-17,고립위험,위험지구 정비완료,정비완료,가구고립,195418,경기도 포천시청,031-538-2856,2019-05-01,5600000,경기도 포천시
416520000000,청산농원지구,경기도 포천시 신북면,금동리 534-4,붕괴시설,나 ,임야,기타,기타,2012-10-29,,2012-10-29,산사태 발생지역으로 관리필요,,정비중(응급조치완료),산사태 발생위험,3500,경기도 포천시청,031-538-2856,2019-05-01,5600000,경기도 포천시
417000000000,주원지구,경기도 포천시 창수면,주원리 774-45,침수위험,나 ,"주택, 도로, 농경지",기타,기타,2013-11-08,,2013-11-08,영평천 월류지역으로 관리필요,,미착수,"영평천 월류에 따른 주택, 도로, 농경지 침수",153877,경기도 포천시청,031-538-2856,2019-05-01,5600000,경기도 포천시
417000000000,오가지구,경기도 포천시 창수면,오가리 890번지 일원,침수위험,나 ,"주택, 도로, 농경지",기타,기타,2013-11-08,,2013-11-08,영평천 월류지역으로 관리필요,,미착수,"영평천 월류에 따른 주택, 도로, 농경지 침수",186000,경기도 포천시청,031-538-2856,2019-05-01,5600000,경기도 포천시
417000000000,영평지구,경기도 포천시 일동면~영중면,수입리 240-4 ~ 성동리 636-1,침수위험,나 ,"주택, 도로, 농경지",기타,기타,2013-11-08,,2013-11-08,영평천 월류지역으로 관리필요,,미착수,"영평천 월류에 따른 주택, 도로, 농경지 침수",738400,경기도 포천시청,031-538-2856,2019-05-01,5600000,경기도 포천시
417000000000,장암지구,경기도 포천시 이동면,장암리 477-1,침수위험,나 ,"주택, 도로, 농경지",기타,기타,2013-11-08,,2013-11-08,영평천 월류지역으로 관리필요,,미착수,"영평천 월류에 따른 주택, 도로, 농경지 침수",41269,경기도 포천시청,031-538-2856,2019-05-01,5600000,경기도 포천시
417000000000,주원2지구,경기도 포천시 창수면,주원리 670번지 일원,침수위험,나 ,"주택, 도로, 농경지",기타,기타,2013-11-08,,2013-11-08,침수발생,,미착수,가구고립,54198,경기도 포천시청,031-538-2856,2019-05-01,5600000,경기도 포천시
501302000000,위미1,제주특별자치도 서귀포시 남원읍,제주특별자치도 서귀포시 남원읍 위미리 811-1번지,해일위험,나 ,호안정비 L=100m,호안,기타,2017-01-25,,2017-09-14,해일위험,,미착수,해일위험,0.9,제주특별자치도 서귀포시,064-760-3152,2019-05-31,6520000,제주특별자치도 서귀포시
501302000000,서성,제주특별자치도 서귀포시 성산읍,제주특별자치도 서귀포시 성산읍 수산리 1948-2번지,침수위험,다 ,배수로정비 L=2.600m,배수로,기타,2017-01-25,,2017-09-14,침수위험,,정비중(응급조치완료),침수위험,91,제주특별자치도 서귀포시,064-760-3152,2019-05-31,6520000,제주특별자치도 서귀포시
447600000000,장암,충청남도 부여군 장암면,원문리 730-5번지 일원,침수위험,나 ,원문천,지방하천,금강,2002-02-23,2007-02-09,2017-05-15,침수,위험지구 정비완료,정비완료,침수,352000,충청남도 부여군청,041-830-2339,2019-09-10,4570000,충청남도 부여군
100000000014,곡남천,대전광역시 동구,대전광역시 동구 상소동 산6-1,유실위험,다 ,사면,사면,,2013-07-16,,,황폐사면에서의 토사유출 발생가능성이 높은 위험지구,,정비중(응급조치완료),"상봉산 사리재골 주변 황폐사면(약 65,000m²)에서의 토사유출 발생 위험",420,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000013,천동1지구,대전광역시 동구,대전광역시 동구 천동 산18-6,붕괴시설,다 ,사면,사면,,2013-07-16,,,급경사지 위험지구,,정비중(응급조치완료),"지표수가 주거지로 직접 유출되는 지형, 기타 배수시설 부족 등",24,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000012,용운6지구,대전광역시 동구,대전광역시 동구 용운동 산43-1,붕괴시설,다 ,사면,사면,,2013-07-16,,,"급경사지, 산사태 위험등급 위험지구",,정비중(응급조치완료),"표층유실의 흔적이 있으나 그대로 방치되어 있음, 기타 배수시설 부족 등",25,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000011,용운2지구,대전광역시 동구,대전광역시 동구 용운동 505-179,붕괴시설,다 ,사면,사면,,2013-07-16,,,"급경사지, 산사태 위험등급 위험지구 후보지",,정비중(응급조치완료),"토사유출과 지반침하 흔적이 있으며, 노후된 축대의 배부른 현상이 나타남",180,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000010,소호1지구,대전광역시 동구,대전광역시 동구 소호동 산14-3,붕괴시설,다 ,사면,사면,,2013-07-16,,,"급경사지, 산사태 위험등급 위험지구",,정비중(응급조치완료),"토사유출로 인한 통수단면적 부족으로 농경지 및 주거지 피해 우려, 기타 배수시설 부족 등",70,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000009,삼괴4지구,대전광역시 동구,대전광역시 동구 삼괴동 782-75,붕괴시설,다 ,사면,사면,,2013-07-16,,,"급경사지, 산사태 위험등급 위험지구",,정비중(응급조치완료),지속적인 토사유출과 낙석붕괴로 인한 도로 통행장애와 인명피해 우려,70,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000008,삼괴2지구,대전광역시 동구,대전광역시 동구 삼괴동 산18-3,붕괴시설,다 ,사면,사면,,2013-07-16,,,"급경사지, 산사태 위험등급 위험지구",,정비중(응급조치완료),"사면표면 보강 무처리로 방치, 지속적인 토사유출",23,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000007,동명지구,대전광역시 동구,대전광역시 동구 추동 산12-27,붕괴시설,다 ,사면,사면,,2013-07-16,,,급경사지 산사태 위험등급 위험지구,,정비중(응급조치완료),"사면표면 보강 무처리로 방치, 지속적인 토사유출로 인한 대규모 2차 Sliding발생 가능성 있음",179,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000006,삼성1지구,대전광역시 동구,대전광역시 동구 삼성동 282-1,침수위험,다 ,우수관거,우수관거,,2013-07-16,,,설계빈도 적용시 간선 우수관거 통수단면적 부족 위험지구,,정비중(응급조치완료),"설계빈도 적용시 간선 우수관거 통수단면적 부족, 주거지 및 상업지가 밀집된 지역으로 침수피해 발생시 피해가중우려",3285,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000005,대성1지구,대전광역시 동구,대전광역시 동구 대성동 248,침수위험,다 ,우수관거,우수관거,,2013-07-16,,,상습적인 침수발생 위험지구,,정비중(응급조치완료),"17번 국도(대전로) 우수유입시설 부족, 유입된 노면수로 인한 지선 우수관거 통수단면적 부족",102,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000004,계족2지구,대전광역시 동구,대전광역시 동구 대동 407-1,침수위험,다 ,우수관거,우수관거,,2013-07-16,,,우수관거 통수능 부족에 따른 내수배제 불량으로 침수 위험지구,,정비중(응급조치완료),우수관거 통수단면적 부족에 따른 내수배제 불량,816,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000003,절암지구,대전광역시 동구,대전광역시 동구 이사동 167-3,침수위험,다 ,주암천,소하천,,2013-05-05,,,소하천 미정비 위험지구,,정비중(응급조치완료),"하폭 및 제방여유고 부족에 의한 주거지 및 농경지 침수위험 상존, 소류력 증가에 의한 호안유실위험 상존",1796,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000002,대동천지구,대전광역시 동구,대전광역시 동구 소제동 300-1,침수위험,다 ,대동천,지방하천,,2013-03-13,,,하천시설 위험지구,,정비중(응급조치완료),하폭 및 제방 여유고 부족에 의한 주거지 침수위험 상존,9625,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
100000000001,대전천지구,대전광역시 동구,대전광역시 동구 상소동 440,침수위험,다 ,대전천,지방하천,,2013-03-16,,,하천시설 위험지구,,정비중(응급조치완료),하폭 및 제방여유고 부족에 의한 주거지 및 농경지 침수위험 상존,10448,대전광역시 동구청,042-251-4956,2019-09-19,3640000,대전광역시 동구
438000000000,원풍,충청북도 괴산군 연풍면,원풍리 일원,침수위험,가 ,원풍천,지방하천,한강,2016-06-27,,,침수위험,,미착수,침수,168700,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
482000000000,중앙지구,경상남도 통영시 중앙동,,붕괴시설,나 ,중앙,,,2006-03-03,2018-10-02,,붕괴시설,,정비완료,붕괴시설,3000,경상남도 통영시청,055-650-5952,2019-04-12,5330000,경상남도 통영시
438000000000,검승,충청북도 괴산군 괴산읍,검승리 일원,침수위험,가 ,달천,지방하천,한강,2013-11-15,,,침수위험,위험지구 정비완료,정비완료,침수,100000,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
438000000000,화양,충청북도 괴산군 청천면,송면리 일원,침수위험,나 ,화양천,지방하천,한강,2013-11-15,,,유실위험,,미착수,범람유실,58000,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
438000000000,성황,충청북도 괴산군 사리면,이곡리 일원,침수위험,나 ,성황천,지방하천,한강,2013-11-15,,,침수위험,,정비중(응급조치완료),침수,290000,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
438000000000,동진,충청북도 괴산군 괴산읍,대덕리 일원,침수위험,나 ,동진천,지방하천,한강,2013-11-15,,,유실위험,,정비중(응급조치완료),범람유실,245000,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
438000000000,관평,충청북도 괴산군 청천면,관평리 일원,침수위험,나 ,관평천,지방하천,한강,2013-07-05,,,침수위험,,정비중(응급조치완료),침수,150000,충청북도 괴산군청,043-830-3554,2019-06-21,4460000,충청북도 괴산군
469000000000,장좌,완도읍,장좌리 143-6,침수위험,가 ,방파제,해안시설,남해,2015-04-10,,,재해위험,추진중,정비중(응급조치중),침수위험,0.01,완도군,061-550-5790,2019-10-07,4990000,전라남도 완도군
469000000000,가교,고금면,가교리 853-9,침수위험,가 ,방파제,해안시설,남해,2015-04-10,,,재해위험,추진중,정비중(응급조치중),침수위험,0.01,완도군,061-550-5789,2019-10-07,4990000,전라남도 완도군
469000000000,해동,약산면,해동리 산65-1,유실위험,가 ,급경사지,급경사지,남해,2015-04-10,,,재해위험,추진중,정비중(응급조치중),붕괴위험,0,완도군,061-550-5788,2019-10-07,4990000,전라남도 완도군
469000000000,비서,소안면,비자리 1186-48,침수위험,가 ,주거밀집,주거지,남해,2015-04-10,,,재해위험,추진중,정비중(응급조치중),침수위험,0.01,완도군,061-550-5787,2019-10-07,4990000,전라남도 완도군
469000000000,도청,청산면,도청리 1179,침수위험,가 ,주거밀집,주거지,남해,2015-04-10,,,재해위험,추진중,정비중(응급조치중),침수위험,0.01,완도군,061-550-5786,2019-10-07,4990000,전라남도 완도군
469000000000,학림,완도읍,가용리 3-27,유실위험,나 ,급경사지,급경사지,남해,2003-08-23,2014-12-16,,재해위험,사업완료,정비완료,붕괴위험,0.01,완도군,061-550-5785,2019-10-07,4990000,전라남도 완도군
469000000000,정도,완도읍,정도리 산136,유실위험,가 ,취락지구,주거지,남해,1999-11-24,2002-12-04,,재해위험,사업완료,정비완료,붕괴위험,0.015,완도군,061-550-5784,2019-10-07,4990000,전라남도 완도군
469000000000,용암,완도읍,군내리1306,유실위험,가 ,시가지,주거지,남해,2004-07-21,,,재해위험,사업완료,정비중(응급조치중),붕괴위험,0.015,완도군,061-550-5783,2019-10-07,4990000,전라남도 완도군
469000000000,이포,노화읍,이포리 896-1,침수위험,가 ,주거밀집,주거지,남해,2000-03-05,2017-08-25,,재해위험,사업완료,정비중(응급조치중),침수위험,0.03,완도군,061-550-5782,2019-10-07,4990000,전라남도 완도군
469000000000,양하,노화읍,신양리 885-1,취약방재시설,다 ,저수지,저수지,남해,2003-03-10,2017-08-25,,재해위험,사업완료,정비중(응급조치중),취약방재,0.03,완도군,061-550-5781,2019-10-07,4990000,전라남도 완도군
469000000000,화목,금일읍,화목리 696-22,침수위험,가 ,방파제,해안시설,남해,2004-12-13,,,재해위험,사업완료,정비중(응급조치중),침수위험,0.01,완도군,061-550-5780,2019-10-07,4990000,전라남도 완도군
469000000000,금일화목,금일읍,화목리 802,침수위험,다 ,취락지구,배수로,남해,2004-12-13,,,재해위험,사업완료,정비중(응급조치중),침수위험,0.01,완도군,061-550-5779,2019-10-07,4990000,전라남도 완도군
469000000000,감목,금일읍,화목리1052,침수위험,가 ,주거밀집,주거지,남해,2000-03-20,2002-12-04,,재해위험,사업완료,정비완료,침수위험,0.05,완도군,061-550-5778,2019-10-07,4990000,전라남도 완도군
469000000000,육동,금당면,차우리 산201-3,유실위험,나 ,급경사지,급경사지,남해,2003-08-23,2017-08-25,,재해위험,사업완료,정비중(응급조치중),붕괴위험,0.02,완도군,061-550-5777,2019-10-07,4990000,전라남도 완도군
469000000000,가학,금당면,가학리 산92-2,유실위험,나 ,급경사지,급경사지,남해,2003-08-23,2017-08-25,,재해위험,사업완료,정비중(응급조치중),붕괴위험,0.02,완도군,061-550-5776,2019-10-07,4990000,전라남도 완도군
472502000000,사벌면 삼덕1지구,경상북도 상주시 사벌면,삼덕리 751-1,침수위험,나 ,지방하천,지방하천,낙동강,2018-06-26,,,침수위험,,미착수,침수위험,53700,경상북도 상주시청,054-537-7239,2019-05-27,5110000,경상북도 상주시
472502000000,공성면 병성3지구,경상북도 상주시 공성면,옥산리 277-20,침수위험,나 ,지방하천,지방하천,낙동강,2018-06-26,,,침수위험,,미착수,침수위험,215300,경상북도 상주시청,054-537-7239,2019-05-27,5110000,경상북도 상주시
472502000000,공검면 공검2지구,경상북도 상주시 공검면,양정리 886-9,침수위험,나 ,소하천,소하천,낙동강,2013-11-20,,2013-11-20,침수위험,,정비중(응급조치중),침수위험,85169,경상북도 상주시청,054-537-7239,2019-05-27,5110000,경상북도 상주시
472502000000,내서면 고곡지구,경상북도 상주시 내서면,신촌리 620-10,침수위험,나 ,소하천,소하천,낙동강,2013-11-20,,2013-11-20,침수위험,,정비완료,침수위험,86388,경상북도 상주시청,054-537-7239,2019-05-27,5110000,경상북도 상주시
472502000000,모서면 지산지구,경상북도 상주시 모서면,삼포리 80,침수위험,나 ,지방2급 하천,지방2급 하천,낙동강,2012-12-20,,2012-12-20,침수위험,,정비중(응급조치중),침수위험,154571,경상북도 상주시청,054-537-7239,2019-05-27,5110000,경상북도 상주시
447602000000,석성,충청남도 부여군 석성면,석성리 1026-1번지 일원,침수위험,나 ,현내천,지방하천,금강,2000-03-27,2001-12-20,2017-05-15,침수,위험지구 정비완료,정비완료,침수,3000000,충청남도 부여군청,041-830-2339,2019-09-10,4570000,충청남도 부여군
447602000000,증산,충청남도 부여군 석성면,증산리 1320-130번지 일원,침수위험,나 ,증산천+정각천,지방하천,금강,2006-02-28,2013-08-20,2017-05-15,침수,위험지구 정비완료,정비완료,침수,9794000,충청남도 부여군청,041-830-2339,2019-09-10,4570000,충청남도 부여군
447602000000,구봉,충청남도 부여군 구룡면,구봉리 767번지 일원,침수위험,다 ,구봉천,지방하천,금강,2005-10-12,,2017-05-15,침수,,정비중(응급조치완료),침수,1070000,한국농어촌공사 부여지사,041-835-9103,2019-09-10,4570000,충청남도 부여군
447602000000,부여,충청남도 부여군 부여읍,가증리 612번지 일원,침수위험,나 ,가증천,지방하천,금강,2000-03-27,2008-02-01,2017-05-15,침수,위험지구 정비완료,정비완료,침수,2178000,충청남도 부여군청,041-830-2339,2019-09-10,4570000,충청남도 부여군
447602000000,신리,충청남도 부여군 규암면,신리 112번지 일원,침수위험,다 ,금강,국가하천,금강,1996-07-26,2013-08-20,2017-05-15,침수,위험지구 정비완료,정비완료,침수,473000,충청남도 부여군청,041-830-2339,2019-09-10,4570000,충청남도 부여군
447602000000,왕포,충청남도 부여군 부여읍,중정리 39-2번지 일원,침수위험,다 ,금강,국가하천,금강,1996-07-26,,2017-05-15,침수,,정비중(응급조치완료),침수,57000,충청남도 부여군청,041-830-2339,2019-09-10,4570000,충청남도 부여군
447600000000,충화,충청남도 부여군 충화면,팔충리 675번지 일원,침수위험,나 ,칠산천,지방하천,금강,2002-02-23,2013-08-20,2017-05-15,침수,위험지구 정비완료,정비완료,침수,781000,충청남도 부여군청,041-830-2339,2019-09-10,4570000,충청남도 부여군
437702000000,유포지구,충청북도 음성군 금왕읍,유포리 605,침수위험,나 ,버들개천,소하천,금강,2006-02-27,2013-06-28,2019-06-19,침수,사업완료,정비완료,침수,20000,충청북도 음성군,043-871-3282,2019-06-18,4470000,충청북도 음성군
437702000000,월정지구,충청북도 음성군 감곡면,월정리 676,침수위험,나 ,주천천,소하천,한강,2006-02-27,2014-12-05,2019-06-19,침수,사업완료,정비완료,침수,230000,충청북도 음성군,043-871-3282,2019-06-18,4470000,충청북도 음성군
437702000000,왕장지구,충청북도 음성군 감곡면,왕장리 428-7,침수위험,가 ,청미천,국가하천,한강,2001-01-08,2002-09-02,2019-06-19,침수,사업완료,정비완료,침수,250000,충청북도 음성군,043-871-3282,2019-06-18,4470000,충청북도 음성군
488402006002,하단지구 침수지,부산광역시 사하구 하단동,사하구 하단동 884번지(가락타운 1단지) 일원,침수위험,가 ,배수펌프장,지방하천,기타,2013-04-03,,2018-08-17,저지대 상습침수,,정비완료,저지대 상습침수,147612,부산광역시 사하구청,051-220-4624,2020-01-15,3340000,부산광역시 사하구
488402006001,괴정지구 침수지,부산광역시 사하구 괴정동,사하구 괴정동 545-1번지(한성아파트) 일원,침수위험,가 ,하수관로 설치,지방하천,기타,2012-02-08,2017-06-12,2018-08-17,저지대 상습침수,정비완료,정비완료,저지대 상습침수,157520,부산광역시 사하구청,051-220-4624,2020-01-15,3340000,부산광역시 사하구
482000000000,하탑 물통골,경상남도 사천시 하탑 물통골,사천시 축동면 탑리 580,침수위험,가 ,탑리천,,낙동강,2005-10-07,,2019-03-29,침수위험,,정비중(응급조치완료),침수,8300,사천시,055-831-3316,2019-03-29,5340000,경상남도 사천시
482000000000,향촌동 신향,경상남도 사천시 향촌동 신향,사천시 봉남동 120,침수위험,나 ,봉남천,,낙동강,2005-10-07,,2019-03-29,침수위험,,정비중(응급조치완료),침수,14600,사천시,055-831-3316,2019-03-29,5340000,경상남도 사천시
482000000000,정동면 만마,경상남도 사천시 정동면 만마,사천시 정동면 학촌길 130-37,침수위험,나 ,사천강,,낙동강,2005-10-07,,2019-03-29,침수위험,,정비중(응급조치완료),침수,400000,사천시,055-831-3316,2019-03-29,5340000,경상남도 사천시
482000000000,서포면 중촌,경상남도 사천시 서포면 자혜리,사천시 서포면 자혜리 908-21,해일위험,나 ,지방어항,,낙동강,2018-05-24,,2019-03-29,해일위험,,미착수,해일,10945,사천시,055-831-3316,2019-03-29,5340000,경상남도 사천시
428000000000,서리지구,강원도 인제군 기린면,북리 1396,침수위험,가 ,서리교,,,2018-03-06,,,집중호우시 침수 위험,,정비중(응급조치완료),"서리지구는 홍천군과 연결된 내린천에 위치한 지역으로 홍천군과 인제군에 집중호우 발생 시 타 지역에 비해 강우량이 가중되고, 또한 설치된 교량 및 국도(31호선)와 제방이 낮아 도로침수, 교량범람, 제방일부 범람 등으로 재해발생이 매년 발생함에 따라 재해위험개선지구로 지정하여 체계적인 정비 및 관리를 하고자 함.",10000,강원도 인제군청,033-460-2096,2019-06-14,4330000,강원도 인제군
428000000000,위탕소지구,강원도 인제군 서화면,서흥리 1147-1,고립위험,가 ,위탕소세월교,,,2018-03-06,,,집중호우시 고립우려,,정비중(응급조치완료),위탕소 지구는 매년 여름 호우 시 세월교의 상습적 침수로 인한 마을 고립이 발생하며 무리한 통행으로 인해 인명피해 발생우려가 매우 높은 지역으로 재해위험개선지구로 지정하여 체계적인 정비 및 관리를 하고자 함.,10000,강원도 인제군청,033-460-2096,2019-06-14,4330000,강원도 인제군
428000000000,소치리지구,강원도 인제군 남면,소치리 105,침수위험,가 ,소치리소교량,,,2018-03-06,,,집중호우시 고립우려,,정비중(응급조치완료),"능바위 지구는 계획 홍수 위 보다 교량이 낮고 통수단면이 적어 매년 집중 호우 시 상습적 범람위험으로 인해 마을고립이 발생하며, 무리한 통행으로 인명피해 발생우려가 매우 높은 지역으로 재해위험개선지구로 지정하여 체계적인 정비 및 관리를 하고자 함.",10000,강원도 인제군청,033-460-2096,2019-06-14,4330000,강원도 인제군
428000000000,덕산지구,강원도 인제군 인제읍,덕산리 263-1,고립위험,가 ,덕산지구소교량,,,2018-03-06,,,집중호우시 고립우려,,정비중(응급조치완료),덕산지구는 매년 여름 호우 시 세월교의 상습적 침수로 인한 마을고립이 발생하며 무리한 통행으로 인해 인명피해 발생우려가 매우 높은 지역으로 재해위험 개선지구로 지정하여 체계적인 정비 및 관리를 하고자 함.,10000,강원도 인제군청,033-460-2096,2019-06-14,4330000,강원도 인제군
428000000000,속사동지구,강원도 인제군 상남면,미산리 511-1,고립위험,가 ,시설없음,,,2018-03-06,,,집중호우시 고립우려,,미착수,"속사동 지구 일원은 마을 진입 시 직접 하천으로 도강하는 지역으로 집중 호우 시 하천수위 상승으로 인해 매년 마을고립이 발생하며, 특히 고립 시 와이어로프을 이용하여 공중으로 도강하는 지역으로 무리한 통행으로 인해 인명피해 발생우려가 매우 높은 지역으로 재해위험개선지구로 지정하여 체계적인 정비 및 관리를 하고자 함.",10000,강원도 인제군청,033-460-2096,2019-06-14,4330000,강원도 인제군
428000000000,가산지구,강원도 인제군 상남면,하남리1420-0,고립위험,가 ,가산교,,,2015-03-05,,,집중호우시 고립우려,,정비완료,"가산교의 지점계획홍수위(EL. 314.26m)에 대한 여유고(1.2m) 부족 (가산교 BEAM EL. 315.40m, -0.06부족)으로 집중호우 시 교량범람 으로 인한 매년 고립발생",10000,강원도 인제군청,033-460-2096,2019-06-14,4330000,강원도 인제군
428000000000,송계지구,강원도 인제군 상남면,미산리351-1,고립위험,가 ,송계교,,,2015-03-05,,,집중호우시 고립우려,,정비완료,미산제1BOX교(3.5*3.5 L=75m)의 통수단면 부족 및 지점계획홍수위  (EL. 346.77m)에 대한 여유고 부족으로 집중호우 시 교량범람으로  인한 고립 지구 발생,10000,강원도 인제군청,033-460-2096,2019-06-14,4330000,강원도 인제군
428000000000,남북지구,강원도 인제군 인제읍,남북리 산 114-0,붕괴시설,가 ,남북지구(사면재해),,,2015-04-03,,,강우강풍시 사면재해 우려,,정비중(응급조치완료),면내 수목이 무성하나 지반이 약하여 강우 강풍시 수목이 주거지로 넘어져 재산피해가 발생하고 있으나 사면이 사유지로 이루어져 있어 어떠한 대책도 수립하지 못하고 있음. 본 지구의 하단에는 일반 주거지가 분포하고 있어 붕괴시 인명 및 재산피해가 발생할 것으로 예상,1816,강원도 인제군청,033-460-2096,2019-06-14,4330000,강원도 인제군
469000000000,진산,청산면,국산리 273,침수위험,가 ,취락지구,하천시설,남해,2015-04-10,,,재해위험,추진중,정비중(응급조치중),침수위험,0.03,완도군,061-550-5795,2019-10-07,4990000,전라남도 완도군
469000000000,삼산,금당면,육산리 1188,침수위험,가 ,취락지구,하천시설,남해,2015-04-10,,,재해위험,추진중,정비중(응급조치중),침수위험,0.03,완도군,061-550-5794,2019-10-07,4990000,전라남도 완도군
469000000000,구도,소안면,횡간리 산264-5,침수위험,가 ,방파제,해안시설,남해,2015-04-10,,,재해위험,추진중,정비중(응급조치중),침수위험,0.01,완도군,061-550-5793,2019-10-07,4990000,전라남도 완도군
469000000000,감목,금일읍,화목리 990-1,침수위험,가 ,방파제,해안시설,남해,2015-04-10,,,재해위험,추진중,정비중(응급조치중),침수위험,0.02,완도군,061-550-5792,2019-10-07,4990000,전라남도 완도군
469000000000,대문용계신흥,군외면,신학리 876-7,침수위험,가 ,방파제,해안시설,남해,2015-04-10,,,재해위험,추진중,정비중(응급조치중),침수위험,0.01,완도군,061-550-5791,2019-10-07,4990000,전라남도 완도군
452000000000,원천지구,전라북도 남원시,남원시 산내면 천왕봉로,붕괴시설,가 ,급경사지,산사태.언덕,람천,2004-05-10,2005-10-18,2017-04-26,재해위험,정비완료,정비완료,붕괴위험,0.05,남원시,063-620-6962,2019-06-20,4700000,전라북도 남원시
452000000000,비전지구,전라북도 남원시,남원시 운봉읍 비전길,침수위험,나 ,하천,주거지역,섬진강,2004-05-10,2005-10-18,2017-04-26,재해위험,정비완료,정비완료,침수위험,0.3,남원시,063-620-6962,2019-06-20,4700000,전라북도 남원시
452000000000,고정지구,전라북도 남원시,남원시 덕과면 덕과고정길,침수위험,나 ,하천,하천(지방2급수외천),섬진강,2004-05-10,2005-10-18,2017-04-26,재해위험,정비완료,정비완료,침수위험,0.3,남원시,063-620-6962,2019-06-20,4700000,전라북도 남원시
452000000000,석촌지구,전라북도 남원시,남원시 대강면 석촌길,침수위험,가 ,하천,석촌천,섬진강,2005-10-18,2009-02-19,2017-04-26,재해위험,정비완료,정비완료,침수위험,0.03,남원시,063-620-6962,2019-06-20,4700000,전라북도 남원시
