시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
14,무안군,승달로,,전라남도 무안군 무안읍 교촌리 77-1,1,01, ,n,34.99135244,126.471909,2,4,10,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,승달로,,전라남도 무안군 무안읍 교촌리 1014-8,1,01, ,n,34.9901455792,126.4740784906,2,4,18,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
9,이천시,장여로,,경기도 이천시 장호원읍 노탑리 826,67,01,N,N,37.13434874,127.628227,2,4,7,N,N,N,,,N,N,N,N,이천시,031-644-2382,2020-03-03,4070000,경기도 이천시
14,무안군,승달로,,전라남도 무안군 무안읍 교촌리 1014-8,1,01, ,n,34.9901455792,126.4740784906,2,4,6,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,승달로,,전라남도 무안군 무안읍 교촌리 82-6,1,01, ,n,34.99075548,126.4717449,2,4,6,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,승달로,,전라남도 무안군 무안읍 교촌리 1050,1,01, ,n,34.99012694,126.4712198,2,4,6,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,승달로,,전라남도 무안군 무안읍 교촌리 117-9,1,01, ,n,34.98908819,126.4703301,2,4,11,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,승달로,,전라남도 무안군 무안읍 교촌리 117-9,1,01, ,n,34.98908819,126.4703301,2,4,6,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,승달로,,전라남도 무안군 무안읍 교촌리 1055,1,01, ,n,34.98854254,126.4699459,2,4,6,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,승달로,,전라남도 무안군 무안읍 교촌리 1055,1,01, ,n,34.98854254,126.4699459,2,4,6,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,향교길,,전라남도 무안군 무안읍 교촌리 308-1,1,01, ,n,34.9905646,126.4694702,2,4,7,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,향교길,,전라남도 무안군 무안읍 교촌리 264-3,1,01, ,n,34.98984681,126.4683007,2,4,6,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,향교길,,전라남도 무안군 무안읍 교촌리 285-1,1,01, ,n,34.98953692,126.4687446,2,4,6,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,향교길,,전라남도 무안군 무안읍 교촌리 295-3,1,01, ,n,34.98905831,126.4693887,2,4,16,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,교촌길,,전라남도 무안군 무안읍 교촌리 253-2,1,01, ,n,34.98827504,126.4687461,2,3,3,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,교촌길,,전라남도 무안군 무안읍 교촌리 202-2,1,01, ,n,34.98739614,126.4676673,2,3,12,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,성남1길,,전라남도 무안군 무안읍 성남리 831,1,01, ,n,34.98383946,126.4686753,2,4,6,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,무안중앙로,,전라남도 무안군 무안읍 교촌리 1014-8,1,01, ,n,34.9901455792,126.4740784906,2,6,8,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,무안중앙로,,전라남도 무안군 무안읍 교촌리 1014-8,1,01, ,n,34.9901455792,126.4740784906,2,4,6,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,무안중앙로,,전라남도 무안군 무안읍 교촌리 1014-8,1,01, ,n,34.9901455792,126.4740784906,2,4,9,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,면성1길,,전라남도 무안군 무안읍 성남리 848,1,01, ,n,34.9872504496,126.4732646197,1,4,6,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,성남1길,,전라남도 무안군 무안읍 성남리 844,1,01, ,n,34.9861263,126.4706151,1,4,7,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,동문안길,,전라남도 무안군 무안읍 성내리 148-3,1,01, ,n,34.98951974,126.4774194,1,3,7,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,동문안길,,전라남도 무안군 무안읍 성동리 887-1,1,01, ,n,34.9894932991,126.4774911627,1,3,7,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,면성1길,,전라남도 무안군 무안읍 성남리 814-5,1,01, ,n,34.98760016,126.4738515,1,5,15,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,면성1길,,전라남도 무안군 무안읍 성남리 783,1,01, ,n,34.98760016,126.4738515,1,4,6,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,무안로,,전라남도 무안군 무안읍 성남리 617-1,1,01, ,n,34.97997431,126.4695248,1,6,17,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,무안로,,전라남도 무안군 무안읍 성남리 382-1,1,01, ,n,34.98124662,126.4710672,1,6,17,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
9,이천시,증신로,,경기도 이천시 증포동 127-12,490,01,N,N,37.2874656,127.4546002,6,6,16,Y,N,N,,,Y,Y,N,N,이천시,031-644-2382,2020-03-03,4070000,경기도 이천시
14,무안군,무안로,,전라남도 무안군 무안읍 성남리 342-2,1,01, ,n,34.98276222,126.4726051,1,6,14,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,무안로,,전라남도 무안군 무안읍 성남리 781,1,01, ,n,34.98583567,126.4754614,1,6,17,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,무안로,,전라남도 무안군 무안읍 성남리 180-2,1,01, ,n,34.98596477,126.4764118,1,6,17,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,무안군,무안로,,전라남도 무안군 무안읍 성동리 844-6,1,01, ,n,34.9898627736,126.4804110259,1,6,14,n,n,n,,,n,y,n,n,무안군청,061-450-5665,2020-04-23,4950000,전라남도 무안군
14,신안군,압해로,,전라남도 신안군 압해읍 신장리 438-7,G1,01, ,N,34.84052011,126.3536305,2,5.5,10,N,N, ,,,N, ,N, ,전라남도 신안군,061-240-8478,2020-04-28,5010000,전라남도 신안군
14,신안군,압해로,,전라남도 신안군 학교리 663-1,G2,01, ,N,34.756147,126.3536305,2,5.5,10,N,N, ,,,N, ,N, ,전라남도 신안군,061-240-8478,2020-04-28,5010000,전라남도 신안군
14,신안군,해제지도로,,전라남도 신안군 지도읍 읍내리 348-13,G3,01, ,N,35.05804462,126.2057291,2,5.5,10,N,N, ,,,N, ,N, ,전라남도 신안군,061-240-8478,2020-04-28,5010000,전라남도 신안군
14,신안군,해제지도로,,전라남도 신안군 지도읍 읍내리 399-1,G4,01, ,N,35.06306923,126.2024459,2,5.5,10,N,N, ,,,N, ,N, ,전라남도 신안군,061-240-8478,2020-04-28,5010000,전라남도 신안군
14,신안군,김환기길,,전라남도 신안군 읍동리 1014-1,G5,01, ,N,34.756147,126.3536305,2,5.5,10,N,N, ,,,N, ,N, ,전라남도 신안군,061-240-8478,2020-04-28,5010000,전라남도 신안군
14,신안군,중부로,,전라남도 신안군 읍동리 1131-1,G5,01, ,N,34.865129,126.3536305,2,5.5,10,N,N, ,,,N, ,N, ,전라남도 신안군,061-240-8478,2020-04-28,5010000,전라남도 신안군
14,신안군,문중경길,,전라남도 신안군 증도면 증동리 1754-3,G5,01, ,N,35.00254196,126.1397997,2,5.5,10,N,N, ,,,N, ,N, ,전라남도 신안군,061-240-8478,2020-04-28,5010000,전라남도 신안군
14,신안군,덕정길,,전라남도 신안군 증도면 대초리 155-3,G5,01, ,N,34.990009,126.140001,2,5.5,10,N,N, ,,,N, ,N, ,전라남도 신안군,061-240-8478,2020-04-28,5010000,전라남도 신안군
14,함평군,함장로,,전라남도 함평군 함평읍 내교리 62-3,C0001,01,N,N,35.059856,126.524082,4,6,17,Y,N,N,25,160,Y,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,함장로,,전라남도 함평군 함평읍 내교리 2-6,C0002,01,N,N,35.059939,126.524161,2,6,9,Y,N,N,25,160,Y,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,함장로,,전라남도 함평군 함평읍 기각리 154-6,C0003,01,N,N,35.059578,126.526009,4,5,16,Y,N,N,23,160,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,함장로,,전라남도 함평군 함평읍 내교리 67-3,C0004,01,N,N,35.059426,126.522247,4,6,20,Y,N,N,25,165,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,함장로,,전라남도 함평군 함평읍 내교리 67-7,C0005,01,N,N,35.059426,126.522406,4,6,17,Y,N,N,28,162,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,함장로,,전라남도 함평군 함평읍 내교리 828-20,C0006,01,N,N,35.058614,126.521189,4,6,20,Y,N,N,28,162,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,함장로,,전라남도 함평군 함평읍 내교리 40-3,C0007,01,N,N,35.058585,126.519858,4,6,20,Y,N,N,28,162,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,함장로,,전라남도 함평군 함평읍 내교리 40-5,C0008,01,N,N,35.058664,126.519759,4,6,17,Y,N,N,25,165,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,함장로,,전라남도 함평군 함평읍 내교리 37-4,C0009,01,N,N,35.058536,126.519932,4,6,17,Y,N,N,28,122,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,함장로,,전라남도 함평군 함평읍 내교리 549-2,C0010,01,N,N,35.057764,126.515613,4,6,12,Y,N,N,25,125,Y,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,함장로,,전라남도 함평군 함평읍 내교리 551-7,C0011,01,N,N,35.057877,126.515668,2,6,10,Y,N,N,28,122,Y,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 내교리 559-14,C0012,01,N,N,35.058538,126.516361,4,6,17,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 내교리 559-5,C0013,01,N,N,35.058933,126.516632,4,6,13,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 내교리 559-3,C0014,01,N,N,35.059164,126.516673,4,6,13,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 내교리 491-1,C0015,01,N,N,35.059984,126.517215,4,6,13,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 내교리 96,C0016,01,N,N,35.060825,126.518803,2,6,9,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,내대화길,,전라남도 함평군 함평읍 내교리 488,C0017,01,N,N,35.060421,126.517111,2,6,9,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,남일길,,전라남도 함평군 함평읍 내교리 488,C0018,01,N,N,35.060511,126.517185,4,6,14,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,남일길,,전라남도 함평군 함평읍 내교리 295-1,C0019,01,N,N,35.062325,126.516796,4,6,14,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,광남길,,전라남도 함평군 함평읍 내교리 430-2,C0020,01,N,N,35.0635050611,126.5163057594,2,4,10,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,광남길,,전라남도 함평군 함평읍 내교리 402-1,C0021,01,N,N,35.063744,126.516846,4,6,14,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,중앙길,,전라남도 함평군 함평읍 기각리 838,C0022,01,N,N,35.063923,126.516857,4,4,14,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,중앙길,,전라남도 함평군 함평읍 기각리 823-1,C0023,01,N,N,35.064894,126.516851,4,4,14,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,내대화길,,전라남도 함평군 함평읍 내교리 436-3,C0024,01,N,N,35.061823,126.513919,2,6,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,남일길,,전라남도 함평군 함평읍 내교리 295-1,C0025,01,N,N,35.063189,126.516444,4,4,14,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,남일길,,전라남도 함평군 함평읍 내교리 393,C0026,01,N,N,35.063672,126.515881,4,7,13,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,남일길,,전라남도 함평군 함평읍 함평리 108-1,C0028,01,N,N,35.0654320634,126.514058,4,8,14,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,남일길,,전라남도 함평군 함평읍 함평리 382-6,C0029,01,N,N,35.066414,126.512762,2,6,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,남일길,,전라남도 함평군 함평읍 함평리 393-2,C0030,01,N,N,35.067529,126.512277,2,6,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,중앙길,,전라남도 함평군 함평읍 함평리 153-2,C0031,01,N,N,35.0649577783,126.515362,2,4,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,중앙길,,전라남도 함평군 함평읍 기각리 133-2,C0032,01,N,N,35.065931,126.514257,2,4,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,중앙길,,전라남도 함평군 함평읍 기각리 862-4,C0033,01,N,N,35.0648851465,126.518834,2,4,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,중앙길,,전라남도 함평군 함평읍 기각리 919,C0034,01,N,N,35.0650982565,126.5207429050,2,4,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,광남길,,전라남도 함평군 함평읍 기각리 831-7,C0035,01,N,N,35.0640064869,126.5163729632,2,6,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,광남길,,전라남도 함평군 함평읍 기각리 1029-1,C0036,01,N,N,35.063817,126.517612,2,6,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,광남길,,전라남도 함평군 함평읍 기각리 1019-1,C0037,01,N,N,35.063744,126.518598,2,6,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,광남길,,전라남도 함평군 함평읍 기각리 1071-19,C0038,01,N,N,35.063731,126.518845,2,6,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,광남길,,전라남도 함평군 함평읍 기각리 1002,C0039,01,N,N,35.0638403282,126.519943,2,6,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,광남길,,전라남도 함평군 함평읍 내교리 204-3,C0040,01,N,N,35.0637519980,126.5203824267,2,6,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,광남길,,전라남도 함평군 함평읍 내교리 203-6,C0041,01,N,N,35.0635377899,126.520945,2,6,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,광남길,,전라남도 함평군 함평읍 내교리 208-3,C0042,01,N,N,35.063612,126.521252,2,6,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,광남길,,전라남도 함평군 함평읍 내교리 212-19,C0043,01,N,N,35.0636643690,126.521978,2,6,7,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 내교리 100-3,C0044,01,N,N,35.061214,126.519151,2,5,9,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,서부길,,전라남도 함평군 함평읍 내교리 98-3,C0045,01,N,N,35.061182,126.519262,2,5,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 내교리 97-1,C0046,01,N,N,35.061365,126.519232,3,5,14,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 내교리 103-1,C0047,01,N,N,35.061861,126.519598,3,5,8,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 내교리 160-1,C0048,01,N,N,35.062794,126.519928,3,5,8,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 내교리 201-10,C0049,01,N,N,35.063574,126.520053,3,5,8,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 내교리 202-2,C0050,01,N,N,35.063789,126.520079,3,5,8,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 내교리 206-2,C0051,01,N,N,35.064837,126.520194,3,5,8,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 기각리 968,C0052,01,N,N,35.064978,126.521265,3,5,8,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 기각리 967-2,C0053,01,N,N,35.0650963483,126.5211726610,3,5,8,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 기각리 961-7,C0054,01,N,N,35.0653823561,126.5223856822,2,4,14,Y,N,N,25,165,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 기각리 375-31,C0055,01,N,N,35.065969,126.523685,2,4,11,Y,N,N,25,165,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 기각리 438-6,C0056,01,N,N,35.066371,126.525483,3,6,11,Y,N,N,25,165,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 함평읍 기각리 375-32,C0057,01,N,N,35.066434,126.525672,3,6,11,Y,N,N,25,165,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 대동면 향교리 845-3,C0058,01,N,N,35.067812,126.530713,3,4,13,Y,N,N,20,140,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 대동면 향교리 828-12,C0059,01,N,N,35.067914,126.530731,2,6,7,Y,N,N,20,140,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,영수길,,전라남도 함평군 대동면 향교리 829-1,C0060,01,N,N,35.0676603625,126.5305334375,3,4,13,Y,N,N,24,156,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,내바람길,,전라남도 함평군 함평읍 내교리 436-3,C0061,01,N,N,35.062851,126.520585,2,6,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,내바람길,,전라남도 함평군 함평읍 내교리 200-2,C0062,01,N,N,35.062771,126.520671,2,6,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,내바람길,,전라남도 함평군 함평읍 내교리 193-12,C0063,01,N,N,35.062843,126.521066,2,6,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,내바람길,,전라남도 함평군 함평읍 내교리 209-23,C0064,01,N,N,35.0628804822,126.5215495580,2,6,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,내바람길,,전라남도 함평군 함평읍 내교리 211-6,C0065,01,N,N,35.062805,126.522599,2,6,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,중앙길,,전라남도 함평군 함평읍 기각리 970-12,C0066,01,N,N,35.064773,126.521245,2,6,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,중앙길,,전라남도 함평군 함평읍 기각리 1001-1,C0067,01,N,N,35.0641220263,126.521829,2,6,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,중앙길,,전라남도 함평군 함평읍 기각리 1000-7,C0068,01,N,N,35.0637553326,126.5221408244,2,6,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,중앙길,,전라남도 함평군 함평읍 기각리 994-2,C0069,01,N,N,35.062676,126.522832,2,6,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,중앙길,,전라남도 함평군 함평읍 기각리 989-1,C0070,01,N,N,35.0620691926,126.5233652924,2,6,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,서부길,,전라남도 함평군 함평읍 내교리 51-6,C0071,01,N,N,35.063004,126.521898,3,3,11,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,학교길,,전라남도 함평군 학교면 사거리 472-5,C0072,01,N,N,35.024811,126.535771,2,4,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,나산길,,전라남도 함평군 나산면 나산리 325-3,C0073,01,N,N,35.113394,126.608959,2,4,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,나산길,,전라남도 함평군 나산면 나산리 327-4,C0074,01,N,N,35.113265,126.609112,2,4,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,함장로,,전라남도 함평군 나산면 삼축리 392-4,C0075,01,N,N,35.115639,126.606433,2,4,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,해삼로,,전라남도 함평군 해보면 해보리 산52-4,C0076,01,N,N,35.174455,126.602231,2,6,8,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,해삼로,,전라남도 함평군 해보면 용산리 936-2,C0077,01,N,N,35.175941,126.603156,2,6,8,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,해삼로,,전라남도 함평군 해보면 금덕리 480-1,C0078,01,N,N,35.176753,126.603507,2,6,8,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,해삼로,,전라남도 함평군 해보면 금덕리 480-2,C0079,01,N,N,35.177177,126.603622,2,4,8,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,해삼로,,전라남도 함평군 해보면 문장리 822-99,C0080,01,N,N,35.180679,126.605053,2,6,14,Y,N,N,25,156,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,해삼로,,전라남도 함평군 해보면 문장리 822-105,C0081,01,N,N,35.180883,126.605011,2,6,14,Y,N,N,25,160,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,밀재로,,전라남도 함평군 해보면 금덕리 407-80,C0082,01,N,N,35.181289,126.603168,2,4,6,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,밀재로,,전라남도 함평군 해보면 문장리 822-93,C0083,01,N,N,35.180828,126.604829,2,4,6,Y,N,N,25,160,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,밀재로,,전라남도 함평군 해보면 문장리 822-126,C0084,01,N,N,35.1808308859,126.6053361093,2,4,6,Y,N,N,25,159,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,밀재로,,전라남도 함평군 월야면 월야리 714-17,C0085,01,N,N,35.179454,126.625778,2,4,8,N,N,N,,,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
14,함평군,밀재로,,전라남도 함평군 월야면 월야리 494-31,C0086,01,N,N,35.1799372974,126.6271302091,2,4,8,Y,N,N,25,161,N,Y,N,N,함평군,061-320-1592,2020-03-06,4960000,전라남도 함평군
